prefLabel,altLabels,displayName,uri,confidence,in_hierarchy_gold,relations,classification
bacterial infections,animal bacterial diseases; animal bacterial infections; bacterial diseases of animals; bacterial infections of animals; bacterioses; human bacterial diseases,"bacterial infections (animal bacterial diseases, animal bacterial infections, bacterial diseases of animals, bacterial infections of animals, bacterioses, human bacterial diseases)",https://lod.nal.usda.gov/nalt/8545,0.95,False,skos:related,EXCLUDE
Belonolaimidae,,Belonolaimidae,https://lod.nal.usda.gov/nalt/16539,0.9,False,skos:related,EXCLUDE
birds,,birds,https://lod.nal.usda.gov/nalt/106,0.95,False,skos:related,EXCLUDE
bud sport,plant sport,bud sport (plant sport),https://lod.nal.usda.gov/nalt/222403,0.95,False,skos:related,EXCLUDE
Candidatus Liberibacter,Candidatus Liberobacter; Liberibacter; Liberobacter,"Candidatus Liberibacter (Candidatus Liberobacter, Liberibacter, Liberobacter)",https://lod.nal.usda.gov/nalt/21812,0.95,False,skos:related,EXCLUDE
Cicadulina bipunctata,maize orange leafhopper,Cicadulina bipunctata (maize orange leafhopper),https://lod.nal.usda.gov/nalt/234078,0.95,False,skos:related,EXCLUDE
cobweb disease,,cobweb disease,https://lod.nal.usda.gov/nalt/192970,0.85,True,skos:broader; skos:narrower,EXCLUDE
Criconematidae,,Criconematidae,https://lod.nal.usda.gov/nalt/21389,0.9,False,skos:related,EXCLUDE
crop entomology,,crop entomology,https://lod.nal.usda.gov/nalt/30118,0.99,False,skos:related,EXCLUDE
debarking,bark removal; timber debarking; wood barking; wood debarking,"debarking (bark removal, timber debarking, wood barking, wood debarking)",https://lod.nal.usda.gov/nalt/302009,0.99,False,skos:related,EXCLUDE
decay resistance,,decay resistance,https://lod.nal.usda.gov/nalt/150,0.95,False,skos:related,EXCLUDE
defoliation,artificial defoliation; simulated defoliation,"defoliation (artificial defoliation, simulated defoliation)",https://lod.nal.usda.gov/nalt/12578,0.8,True,skos:broader; skos:narrower,EXCLUDE
dendroecology,,dendroecology,https://lod.nal.usda.gov/nalt/302040,0.99,False,skos:related,EXCLUDE
Diaphorina citri,Asian citrus psylla; Asian citrus psyllid,"Diaphorina citri (Asian citrus psylla, Asian citrus psyllid)",https://lod.nal.usda.gov/nalt/12935,0.95,False,skos:related,EXCLUDE
discoloration,discolouration,discoloration (discolouration),https://lod.nal.usda.gov/nalt/28021,0.85,False,skos:related,EXCLUDE
Dolichodoridae,,Dolichodoridae,https://lod.nal.usda.gov/nalt/8128,0.95,False,skos:related,EXCLUDE
embolism,embolus,embolism (embolus),https://lod.nal.usda.gov/nalt/36798,0.9,True,skos:broader; skos:narrower,EXCLUDE
endoparasites,,endoparasites,https://lod.nal.usda.gov/nalt/37053,0.95,False,skos:broader; skos:narrower,EXCLUDE
foliage plants,,foliage plants,https://lod.nal.usda.gov/nalt/302253,0.99,False,skos:related,EXCLUDE
food spoilage,food decay; food degradation; food deterioration; staling (food),"food spoilage (food decay, food degradation, food deterioration, staling (food))",https://lod.nal.usda.gov/nalt/17374,0.95,False,skos:related,EXCLUDE
forest damage,forest destruction; forest disturbance,"forest damage (forest destruction, forest disturbance)",https://lod.nal.usda.gov/nalt/41127,0.8,True,skos:broader; skos:narrower,EXCLUDE
forest insects,,forest insects,https://lod.nal.usda.gov/nalt/41149,0.85,False,skos:related,EXCLUDE
forest restoration,amelioration of forest sites; forest ecosystem restoration; forest lands restoration; forest landscape restoration; forest rehabilitation,"forest restoration (amelioration of forest sites, forest ecosystem restoration, forest lands restoration, forest landscape restoration, forest rehabilitation)",https://lod.nal.usda.gov/nalt/138193,0.99,False,skos:related,EXCLUDE
"Forestry, Wildland Management",,"Forestry, Wildland Management",https://lod.nal.usda.gov/nalt/127300,0.99,False,skos:broader; skos:narrower,EXCLUDE
fruit crops,,fruit crops,https://lod.nal.usda.gov/nalt/41656,0.99,False,skos:related,EXCLUDE
fungicide use reduction,fungicide reduction; fungicide usage reduction,"fungicide use reduction (fungicide reduction, fungicide usage reduction)",https://lod.nal.usda.gov/nalt/298654,0.99,False,skos:related,EXCLUDE
Heteroderidae,,Heteroderidae,https://lod.nal.usda.gov/nalt/13555,0.9,False,skos:related,EXCLUDE
Hoplolaimidae,,Hoplolaimidae,https://lod.nal.usda.gov/nalt/10685,0.9,False,skos:related,EXCLUDE
hypoxia,anoxia; cell hypoxia; hypoxemia; oxygen deficiency; tissue hypoxia,"hypoxia (anoxia, cell hypoxia, hypoxemia, oxygen deficiency, tissue hypoxia)",https://lod.nal.usda.gov/nalt/924,0.95,True,skos:broader; skos:narrower,EXCLUDE
insecticides,,insecticides,https://lod.nal.usda.gov/nalt/823,0.99,False,skos:related,EXCLUDE
invertebrates,Invertebrata,invertebrates (Invertebrata),https://lod.nal.usda.gov/nalt/9359,0.99,False,skos:broader; skos:narrower,EXCLUDE
Longidoridae,,Longidoridae,https://lod.nal.usda.gov/nalt/50574,0.9,False,skos:related,EXCLUDE
Macrophomina phaseolina,Macrophomina phaseoli; Rhizoctonia bataticola; Sclerotium bataticola,"Macrophomina phaseolina (Macrophomina phaseoli, Rhizoctonia bataticola, Sclerotium bataticola)",https://lod.nal.usda.gov/nalt/51068,0.9,False,skos:related,EXCLUDE
Magnaporthe grisea,Ceratosphaeria grisea; Pyricularia grisea,"Magnaporthe grisea (Ceratosphaeria grisea, Pyricularia grisea)",https://lod.nal.usda.gov/nalt/17905,0.9,False,skos:related,EXCLUDE
Magnaporthe oryzae,Pyricularia oryzae,Magnaporthe oryzae (Pyricularia oryzae),https://lod.nal.usda.gov/nalt/200534,0.9,False,skos:related,EXCLUDE
Meloidogynidae,,Meloidogynidae,https://lod.nal.usda.gov/nalt/52046,0.85,False,skos:related,EXCLUDE
mites,,mites,https://lod.nal.usda.gov/nalt/2069,0.9,False,skos:related,EXCLUDE
molds (fungi),moulds (fungi),molds (fungi) (moulds (fungi)),https://lod.nal.usda.gov/nalt/41816,0.9,False,skos:related,EXCLUDE
mollusc control,control of slugs; control of snails,"mollusc control (control of slugs, control of snails)",https://lod.nal.usda.gov/nalt/53264,0.99,False,skos:related,EXCLUDE
molluscicides,,molluscicides,https://lod.nal.usda.gov/nalt/825,0.99,False,skos:related,EXCLUDE
necrosis,necroses,necrosis (necroses),https://lod.nal.usda.gov/nalt/761,0.8,False,skos:related,EXCLUDE
nematicides,anti-nematodal agents; antinematodal agents; antinematodals; filaricides,"nematicides (anti-nematodal agents, antinematodal agents, antinematodals, filaricides)",https://lod.nal.usda.gov/nalt/826,0.99,False,skos:related,EXCLUDE
Nematoda,Secernentea; nematodes; roundworms,"Nematoda (Secernentea, nematodes, roundworms)",https://lod.nal.usda.gov/nalt/58,0.95,False,skos:related,EXCLUDE
nematode control,,nematode control,https://lod.nal.usda.gov/nalt/9380,0.99,False,skos:related,EXCLUDE
nematology,,nematology,https://lod.nal.usda.gov/nalt/1149,0.99,False,skos:related,EXCLUDE
Neotylenchidae,,Neotylenchidae,https://lod.nal.usda.gov/nalt/32062,0.85,False,skos:related,EXCLUDE
Paratylenchidae,,Paratylenchidae,https://lod.nal.usda.gov/nalt/43567,0.9,False,skos:related,EXCLUDE
Peronosporales,,Peronosporales,https://lod.nal.usda.gov/nalt/6026,0.9,False,skos:related,EXCLUDE
pests,vermin,pests (vermin),https://lod.nal.usda.gov/nalt/839,0.85,False,skos:broader; skos:narrower,EXCLUDE
Phytophthora nicotianae,,Phytophthora nicotianae,https://lod.nal.usda.gov/nalt/58153,0.95,False,skos:related,EXCLUDE
plant-water relations,plant water relations; water-plant relations,"plant-water relations (plant water relations, water-plant relations)",https://lod.nal.usda.gov/nalt/34627,0.9,False,skos:related,EXCLUDE
pollution,contaminants in environment; environmental contaminants; environmental contamination; environmental pollution,"pollution (contaminants in environment, environmental contaminants, environmental contamination, environmental pollution)",https://lod.nal.usda.gov/nalt/5845,0.95,False,skos:related,EXCLUDE
postharvest losses,post-harvest losses,postharvest losses (post-harvest losses),https://lod.nal.usda.gov/nalt/59358,0.85,False,skos:related,EXCLUDE
postharvest physiology,,postharvest physiology,https://lod.nal.usda.gov/nalt/58609,0.85,False,skos:related,EXCLUDE
postharvest storage,,postharvest storage,https://lod.nal.usda.gov/nalt/323613,0.95,False,skos:related,EXCLUDE
postharvest systems,post-harvest systems,postharvest systems (post-harvest systems),https://lod.nal.usda.gov/nalt/59360,0.95,False,skos:related,EXCLUDE
postharvest treatment,post-harvest treatment,postharvest treatment (post-harvest treatment),https://lod.nal.usda.gov/nalt/30828,0.95,False,skos:related,EXCLUDE
Pratylenchidae,,Pratylenchidae,https://lod.nal.usda.gov/nalt/45608,0.85,False,skos:related,EXCLUDE
radiation injury,radiation sickness,radiation injury (radiation sickness),https://lod.nal.usda.gov/nalt/1142,0.9,False,skos:related,EXCLUDE
regeneration surveys,,regeneration surveys,https://lod.nal.usda.gov/nalt/305525,0.95,False,skos:related,EXCLUDE
Rosa,Hulthemia; Hulthemosa; roses; tea roses,"Rosa (Hulthemia, Hulthemosa, roses, tea roses)",https://lod.nal.usda.gov/nalt/46060,0.99,False,skos:related,EXCLUDE
seed pathology,,seed pathology,https://lod.nal.usda.gov/nalt/58608,0.85,True,skos:broader; skos:narrower,EXCLUDE
seed-borne organisms,,seed-borne organisms,https://lod.nal.usda.gov/nalt/306705,0.8,False,skos:related,EXCLUDE
slugs,,slugs,https://lod.nal.usda.gov/nalt/53265,0.9,False,skos:related,EXCLUDE
snails,,snails,https://lod.nal.usda.gov/nalt/53266,0.9,False,skos:related,EXCLUDE
soil nematodes,,soil nematodes,https://lod.nal.usda.gov/nalt/10689,0.9,False,skos:related,EXCLUDE
storage quality,food storage losses; keeping quality; postharvest quality; quality for storage; storability; storeability,"storage quality (food storage losses, keeping quality, postharvest quality, quality for storage, storability, storeability)",https://lod.nal.usda.gov/nalt/32790,0.95,False,skos:related,EXCLUDE
tissue culture,tissue culturing,tissue culture (tissue culturing),https://lod.nal.usda.gov/nalt/9560,0.95,False,skos:related,EXCLUDE
Trichodoridae,,Trichodoridae,https://lod.nal.usda.gov/nalt/53414,0.9,False,skos:related,EXCLUDE
Tylenchidae,,Tylenchidae,https://lod.nal.usda.gov/nalt/40141,0.9,False,skos:related,EXCLUDE
Tylenchulidae,,Tylenchulidae,https://lod.nal.usda.gov/nalt/54523,0.9,False,skos:related,EXCLUDE
virus-free plants,virus free plants; virusfree plants,"virus-free plants (virus free plants, virusfree plants)",https://lod.nal.usda.gov/nalt/58620,0.85,False,skos:related,EXCLUDE
water uptake,water absorption,water uptake (water absorption),https://lod.nal.usda.gov/nalt/46559,0.95,False,skos:related,EXCLUDE
wounds and injuries,,wounds and injuries,https://lod.nal.usda.gov/nalt/728,0.8,False,skos:related,EXCLUDE
almonds,,almonds,https://lod.nal.usda.gov/nalt/6768,0.95,False,skos:related,EXCLUDE
Alternaria alternata,Alternaria fasciculata; Alternaria tenuis; Macrosporium fasciculatum,"Alternaria alternata (Alternaria fasciculata, Alternaria tenuis, Macrosporium fasciculatum)",https://lod.nal.usda.gov/nalt/7077,0.9,False,skos:related,EXCLUDE
Alternaria arborescens,,Alternaria arborescens,https://lod.nal.usda.gov/nalt/324036,0.9,False,skos:related,EXCLUDE
animal injuries,human injuries; wounds (animal); wounds (human),"animal injuries (human injuries, wounds (animal), wounds (human))",https://lod.nal.usda.gov/nalt/325,0.98,False,skos:related,EXCLUDE
animal parasites and pests,animal pests; pests of animals,"animal parasites and pests (animal pests, pests of animals)",https://lod.nal.usda.gov/nalt/9233,0.98,False,skos:related,EXCLUDE
animal stress,,animal stress,https://lod.nal.usda.gov/nalt/732,0.98,False,skos:related,EXCLUDE
animal welfare,animal abuse; animal cruelty; animal rights; anti-cruelty law (animals); anticruelty law (animals); cruelty to animals; humane treatment of animals,"animal welfare (animal abuse, animal cruelty, animal rights, anti-cruelty law (animals), anticruelty law (animals), cruelty to animals, humane treatment of animals)",https://lod.nal.usda.gov/nalt/9084,0.98,False,skos:broader; skos:narrower,EXCLUDE
antibrowning agents,anti-browning agents,antibrowning agents (anti-browning agents),https://lod.nal.usda.gov/nalt/331461,0.9,False,skos:related,EXCLUDE
apples,apple fruits,apples (apple fruits),https://lod.nal.usda.gov/nalt/11308,0.95,False,skos:related,EXCLUDE
arthropod pests,,arthropod pests,https://lod.nal.usda.gov/nalt/12542,0.85,False,skos:broader; skos:narrower,EXCLUDE
bacteria,,bacteria,https://lod.nal.usda.gov/nalt/2350,0.95,False,skos:broader; skos:narrower,EXCLUDE
bagworms,bagworm moths,bagworms (bagworm moths),https://lod.nal.usda.gov/nalt/15529,0.85,False,skos:broader; skos:narrower,EXCLUDE
bark beetles,,bark beetles,https://lod.nal.usda.gov/nalt/15842,0.85,False,skos:broader; skos:narrower,EXCLUDE
Beet necrotic yellow vein virus,BNYVV (Beet necrotic yellow vein virus),Beet necrotic yellow vein virus (BNYVV (Beet necrotic yellow vein virus)),https://lod.nal.usda.gov/nalt/16338,0.9,False,skos:related,EXCLUDE
Blueberry mosaic associated virus,,Blueberry mosaic associated virus,https://lod.nal.usda.gov/nalt/266495,0.95,False,skos:related,EXCLUDE
bot flies,botflies,bot flies (botflies),https://lod.nal.usda.gov/nalt/18778,1.0,False,skos:broader; skos:narrower,EXCLUDE
Botrytis cinerea,Botryotinia fuckeliana; Botrytis vulgaris; Sclerotinia fuckeliana,"Botrytis cinerea (Botryotinia fuckeliana, Botrytis vulgaris, Sclerotinia fuckeliana)",https://lod.nal.usda.gov/nalt/18851,1.0,False,skos:related,EXCLUDE
Brassicaceae,Cruciferae; Raphanaceae; Stanleyaceae; Thlaspiaceae; crucifers; mustard family,"Brassicaceae (Cruciferae, Raphanaceae, Stanleyaceae, Thlaspiaceae, crucifers, mustard family)",https://lod.nal.usda.gov/nalt/6585,1.0,False,skos:related,EXCLUDE
browse plants,,browse plants,https://lod.nal.usda.gov/nalt/300977,1.0,False,skos:related,EXCLUDE
browsing,,browsing,https://lod.nal.usda.gov/nalt/20122,0.9,False,skos:related,EXCLUDE
Buxus,,Buxus,https://lod.nal.usda.gov/nalt/20670,1.0,False,skos:related,EXCLUDE
cabbage,cabbages,cabbage (cabbages),https://lod.nal.usda.gov/nalt/19478,1.0,False,skos:related,EXCLUDE
Calonectria henricotiae,,Calonectria henricotiae,https://lod.nal.usda.gov/nalt/336999,1.0,False,skos:related,EXCLUDE
Calonectria pseudonaviculata,Cylindrocladium buxicola; Cylindrocladium pseudonaviculatum,"Calonectria pseudonaviculata (Cylindrocladium buxicola, Cylindrocladium pseudonaviculatum)",https://lod.nal.usda.gov/nalt/336987,1.0,False,skos:related,EXCLUDE
carpenter ants,,carpenter ants,https://lod.nal.usda.gov/nalt/21618,1.0,False,skos:broader; skos:narrower,EXCLUDE
carpenter bees,,carpenter bees,https://lod.nal.usda.gov/nalt/22622,1.0,False,skos:broader; skos:narrower,EXCLUDE
carpet beetles,,carpet beetles,https://lod.nal.usda.gov/nalt/68685,1.0,False,skos:broader; skos:narrower,EXCLUDE
Castanea sativa,European chestnut,Castanea sativa (European chestnut),https://lod.nal.usda.gov/nalt/22867,1.0,False,skos:related,EXCLUDE
cell cycle checkpoints,cell cycle arrest,cell cycle checkpoints (cell cycle arrest),https://lod.nal.usda.gov/nalt/232248,0.95,False,skos:related,EXCLUDE
Ceratocystis ulmi,Ophiostoma ulmi,Ceratocystis ulmi (Ophiostoma ulmi),https://lod.nal.usda.gov/nalt/23908,0.9,False,skos:related,EXCLUDE
ceratoulmin,,ceratoulmin,https://lod.nal.usda.gov/nalt/301230,0.8,False,skos:related,EXCLUDE
Cercospora,,Cercospora,https://lod.nal.usda.gov/nalt/24011,0.9,False,skos:related,EXCLUDE
Cercospora sojina,Passalora sojina,Cercospora sojina (Passalora sojina),https://lod.nal.usda.gov/nalt/24019,0.9,False,skos:related,EXCLUDE
Cercospora zeae-maydis,Cercosporella zeae-maydis,Cercospora zeae-maydis (Cercosporella zeae-maydis),https://lod.nal.usda.gov/nalt/24020,0.9,False,skos:related,EXCLUDE
Citrus,Afraurantium; Aurantium,"Citrus (Afraurantium, Aurantium)",https://lod.nal.usda.gov/nalt/4824,0.95,False,skos:related,EXCLUDE
citrus fruits,,citrus fruits,https://lod.nal.usda.gov/nalt/16721,0.95,False,skos:related,EXCLUDE
Clavibacter,,Clavibacter,https://lod.nal.usda.gov/nalt/15217,0.9,False,skos:related,EXCLUDE
Clavibacter michiganensis,Aplanobacter michiganense; Bacterium michiganense; Clavibacter michiganense; Corynebacterium michiganense; Mycobacterium flavum ssp. michiganense; Mycobacterium flavum subsp. michiganense; Phytomonas michiganensis; Pseudomonas michiganensis,"Clavibacter michiganensis (Aplanobacter michiganense, Bacterium michiganense, Clavibacter michiganense, Corynebacterium michiganense, Mycobacterium flavum ssp. michiganense, Mycobacterium flavum subsp. michiganense, Phytomonas michiganensis, Pseudomonas michiganensis)",https://lod.nal.usda.gov/nalt/11130,0.9,False,skos:related,EXCLUDE
Claviceps purpurea,Claviceps microcephala,Claviceps purpurea (Claviceps microcephala),https://lod.nal.usda.gov/nalt/26718,0.9,False,skos:related,EXCLUDE
coffee beans,,coffee beans,https://lod.nal.usda.gov/nalt/27703,0.95,False,skos:related,EXCLUDE
cold,,cold,https://lod.nal.usda.gov/nalt/27767,0.9,False,skos:related,EXCLUDE
cold shock response,cold stress response,cold shock response (cold stress response),https://lod.nal.usda.gov/nalt/277273,0.8,False,skos:related,EXCLUDE
cold tolerance,chilling tolerance; cold hardening; cold hardiness; cold resistance (organisms); critical thermal minima; critical thermal minimum; cryo-tolerance; cryotolerance; freeze tolerance; freezing tolerance,"cold tolerance (chilling tolerance, cold hardening, cold hardiness, cold resistance (organisms), critical thermal minima, critical thermal minimum, cryo-tolerance, cryotolerance, freeze tolerance, freezing tolerance)",https://lod.nal.usda.gov/nalt/136,0.95,False,skos:related,EXCLUDE
Colletotrichum acutatum,,Colletotrichum acutatum,https://lod.nal.usda.gov/nalt/27940,0.9,False,skos:related,EXCLUDE
Colletotrichum kahawae,,Colletotrichum kahawae,https://lod.nal.usda.gov/nalt/263009,0.95,False,skos:related,EXCLUDE
conifer needles,pine needles,conifer needles (pine needles),https://lod.nal.usda.gov/nalt/28535,0.99,False,skos:related,EXCLUDE
conifers,narrow-leaf evergreens; narrow-leaved evergreens; needled evergreens,"conifers (narrow-leaf evergreens, narrow-leaved evergreens, needled evergreens)",https://lod.nal.usda.gov/nalt/28532,0.99,False,skos:related,EXCLUDE
Corynebacterium,,Corynebacterium,https://lod.nal.usda.gov/nalt/15218,0.95,False,skos:related,EXCLUDE
Cristulariella,Nervostroma,Cristulariella (Nervostroma),https://lod.nal.usda.gov/nalt/30063,0.95,False,skos:related,EXCLUDE
crop losses,,crop losses,https://lod.nal.usda.gov/nalt/30114,0.9,False,skos:related,EXCLUDE
Cryphonectria parasitica,Endothia parasitica,Cryphonectria parasitica (Endothia parasitica),https://lod.nal.usda.gov/nalt/24785,0.95,False,skos:related,EXCLUDE
dampwood termites,,dampwood termites,https://lod.nal.usda.gov/nalt/31690,0.9,False,skos:broader; skos:narrower,EXCLUDE
Dickeya,,Dickeya,https://lod.nal.usda.gov/nalt/203547,0.95,False,skos:related,EXCLUDE
drought tolerance,drought resistance; drought stress tolerance; drouth resistance; drouth tolerance,"drought tolerance (drought resistance, drought stress tolerance, drouth resistance, drouth tolerance)",https://lod.nal.usda.gov/nalt/137,0.95,False,skos:related,EXCLUDE
drywood termites,,drywood termites,https://lod.nal.usda.gov/nalt/34790,0.9,False,skos:broader; skos:narrower,EXCLUDE
economic threshold,damage threshold; economic injury level,"economic threshold (damage threshold, economic injury level)",https://lod.nal.usda.gov/nalt/30115,0.99,False,skos:related,EXCLUDE
Elsinoe batatas,Sphaceloma batatas,Elsinoe batatas (Sphaceloma batatas),https://lod.nal.usda.gov/nalt/248017,0.95,False,skos:related,EXCLUDE
Enterobacter nimipressuralis,Erwinia nimipressuralis,Enterobacter nimipressuralis (Erwinia nimipressuralis),https://lod.nal.usda.gov/nalt/15211,0.95,False,skos:related,EXCLUDE
environmental degradation,ecological degradation; ecological deterioration; environmental deterioration,"environmental degradation (ecological degradation, ecological deterioration, environmental deterioration)",https://lod.nal.usda.gov/nalt/2715,0.99,False,skos:broader; skos:narrower,EXCLUDE
ergot alkaloids,ergot derivatives,ergot alkaloids (ergot derivatives),https://lod.nal.usda.gov/nalt/19967,0.9,False,skos:related,EXCLUDE
Erwinia,,Erwinia,https://lod.nal.usda.gov/nalt/15219,0.95,False,skos:related,EXCLUDE
Erwinia amylovora,Bacillus amylovorus; Bacterium amylovorus; Micrococcus amylovorus,"Erwinia amylovora (Bacillus amylovorus, Bacterium amylovorus, Micrococcus amylovorus)",https://lod.nal.usda.gov/nalt/14615,0.95,False,skos:related,EXCLUDE
Fagus grandifolia,American beech,Fagus grandifolia (American beech),https://lod.nal.usda.gov/nalt/7537,0.99,False,skos:related,EXCLUDE
figs,,figs,https://lod.nal.usda.gov/nalt/40096,0.99,False,skos:related,EXCLUDE
fire ants,,fire ants,https://lod.nal.usda.gov/nalt/40246,0.95,False,skos:broader; skos:narrower,EXCLUDE
flooding tolerance,submergence tolerance,flooding tolerance (submergence tolerance),https://lod.nal.usda.gov/nalt/139,0.95,False,skos:related,EXCLUDE
forest ecology,,forest ecology,https://lod.nal.usda.gov/nalt/35719,0.99,False,skos:related,EXCLUDE
forest trees,timber trees,forest trees (timber trees),https://lod.nal.usda.gov/nalt/41131,0.99,False,skos:related,EXCLUDE
forests,,forests,https://lod.nal.usda.gov/nalt/18644,0.99,False,skos:related,EXCLUDE
frostbite,cold injury (frostbite),frostbite (cold injury (frostbite)),https://lod.nal.usda.gov/nalt/9286,0.9,False,skos:related,EXCLUDE
fruit flies,fruitflies,fruit flies (fruitflies),https://lod.nal.usda.gov/nalt/34623,0.85,False,skos:related,EXCLUDE
fruit peels,fruit rinds,fruit peels (fruit rinds),https://lod.nal.usda.gov/nalt/26543,0.99,False,skos:related,EXCLUDE
fungus gnats,,fungus gnats,https://lod.nal.usda.gov/nalt/41875,0.9,False,skos:broader; skos:narrower,EXCLUDE
Fusarium,Gibberella; Haematonectria,"Fusarium (Gibberella, Haematonectria)",https://lod.nal.usda.gov/nalt/32390,0.95,False,skos:related,EXCLUDE
Fusarium mangiferae,,Fusarium mangiferae,https://lod.nal.usda.gov/nalt/259605,0.95,False,skos:related,EXCLUDE
Fusarium oxysporum f. sp. cubense,Fusarium oxysporum f.sp. cubense; Fusarium oxysporum fsp. cubense,"Fusarium oxysporum f. sp. cubense (Fusarium oxysporum f.sp. cubense, Fusarium oxysporum fsp. cubense)",https://lod.nal.usda.gov/nalt/41947,0.95,False,skos:related,EXCLUDE
Fusicladium caryigenum,Cladosporium caryigenum,Fusicladium caryigenum (Cladosporium caryigenum),https://lod.nal.usda.gov/nalt/227578,0.95,False,skos:related,EXCLUDE
Gaeumannomyces graminis var. graminis,Gaeumannomyces cariceti; Gaeumannomyces graminis; Gaeumannomyces oryzinus; Linocarpon cariceti; Linocarpon oryzinum; Ophiobolus cariceti; Ophiobolus graminis; Ophiobolus graminis var. graminis; Ophiobolus oryzinus; Rhaphidophora graminis; Rhaphidospora cariceti; Sphaeria cariceti,"Gaeumannomyces graminis var. graminis (Gaeumannomyces cariceti, Gaeumannomyces graminis, Gaeumannomyces oryzinus, Linocarpon cariceti, Linocarpon oryzinum, Ophiobolus cariceti, Ophiobolus graminis, Ophiobolus graminis var. graminis, Ophiobolus oryzinus, Rhaphidophora graminis, Rhaphidospora cariceti, Sphaeria cariceti)",https://lod.nal.usda.gov/nalt/42121,0.95,False,skos:related,EXCLUDE
Gaeumannomyces graminis var. tritici,Cephalosporium maydis; Harpophora maydis; Ophiobolus graminis var. tritici,"Gaeumannomyces graminis var. tritici (Cephalosporium maydis, Harpophora maydis, Ophiobolus graminis var. tritici)",https://lod.nal.usda.gov/nalt/23775,0.95,False,skos:related,EXCLUDE
Gloeocercospora sorghi,Microdochium sorghi,Gloeocercospora sorghi (Microdochium sorghi),https://lod.nal.usda.gov/nalt/43085,0.95,False,skos:related,EXCLUDE
granivores,granivorous organisms,granivores (granivorous organisms),https://lod.nal.usda.gov/nalt/81888,0.9,False,skos:related,EXCLUDE
Graphocephala atropunctata,Graphocephalus atropunctata; Hordnia atropunctata; Hordnia circellata; Neokolla circellata; blue-green sharpshooter,"Graphocephala atropunctata (Graphocephalus atropunctata, Hordnia atropunctata, Hordnia circellata, Neokolla circellata, blue-green sharpshooter)",https://lod.nal.usda.gov/nalt/124234,0.95,False,skos:related,EXCLUDE
grasshoppers,,grasshoppers,https://lod.nal.usda.gov/nalt/3043,0.9,False,skos:related,EXCLUDE
growth and development,,growth and development,https://lod.nal.usda.gov/nalt/6700,0.95,False,skos:broader; skos:narrower,EXCLUDE
