prefLabel,altLabels,displayName,uri,confidence,in_hierarchy_gold,relations,classification
B-lymphocytes,B cells (lymphocytes); B lymphocytes; B-cells (lymphocytes),"B-lymphocytes (B cells (lymphocytes), B lymphocytes, B-cells (lymphocytes))",https://lod.nal.usda.gov/nalt/14410,,False,skos:related,
bioinformatics,computational biology; computational genetics; computational molecular biology,"bioinformatics (computational biology, computational genetics, computational molecular biology)",https://lod.nal.usda.gov/nalt/17402,,False,skos:broader; skos:narrower,
cell-mediated immunity,cell mediated immunity; cell-mediated immune response; cellular immune response; cellular immunity,"cell-mediated immunity (cell mediated immunity, cell-mediated immune response, cellular immune response, cellular immunity)",https://lod.nal.usda.gov/nalt/10341,,True,skos:broader; skos:narrower,
CRISPR-Cas systems,CRISPR/Cas9 system,CRISPR-Cas systems (CRISPR/Cas9 system),https://lod.nal.usda.gov/nalt/329078,,False,skos:related,
cross reaction,cross reactivity; cross-reaction; cross-reactivity,"cross reaction (cross reactivity, cross-reaction, cross-reactivity)",https://lod.nal.usda.gov/nalt/10346,,True,skos:related,
epitopes,antigenic determinants,epitopes (antigenic determinants),https://lod.nal.usda.gov/nalt/10349,,True,skos:related,
graft rejection,allograft rejection; host versus graft reactions; transplant rejection; transplantation rejection,"graft rejection (allograft rejection, host versus graft reactions, transplant rejection, transplantation rejection)",https://lod.nal.usda.gov/nalt/6679,,True,skos:broader; skos:narrower,
graft versus host reactions,,graft versus host reactions,https://lod.nal.usda.gov/nalt/23447,,True,skos:broader; skos:narrower,
humoral immunity,humoral immune response; humoral response,"humoral immunity (humoral immune response, humoral response)",https://lod.nal.usda.gov/nalt/10233,,True,skos:broader; skos:narrower,
hypersensitivity,allergic reaction; allergies; allergy,"hypersensitivity (allergic reaction, allergies, allergy)",https://lod.nal.usda.gov/nalt/6555,,False,skos:related,
immune evasion,,immune evasion,https://lod.nal.usda.gov/nalt/31973,,False,skos:related,
immunocastration,immuno-castration,immunocastration (immuno-castration),https://lod.nal.usda.gov/nalt/290558,,True,skos:related,
immunochemistry,,immunochemistry,https://lod.nal.usda.gov/nalt/46984,,True,skos:related,
immunocompromised population,immunocompromised hosts; immunocompromised individuals,"immunocompromised population (immunocompromised hosts, immunocompromised individuals)",https://lod.nal.usda.gov/nalt/136991,,False,skos:related,
immunogenetics,,immunogenetics,https://lod.nal.usda.gov/nalt/10352,,True,skos:related,
immunogenicity,,immunogenicity,https://lod.nal.usda.gov/nalt/146502,,True,skos:broader; skos:narrower,
immunoglobulin T,IgT (immunoglobulin T),immunoglobulin T (IgT (immunoglobulin T)),https://lod.nal.usda.gov/nalt/246573,,True,skos:related,
immunologic factors,immunological factors,immunologic factors (immunological factors),https://lod.nal.usda.gov/nalt/5138,,True,skos:related,
immunologic memory,immune memory; serological memory,"immunologic memory (immune memory, serological memory)",https://lod.nal.usda.gov/nalt/217793,,True,skos:broader; skos:narrower,
immunologic techniques,immunologic tests; immunological techniques; immunological tests; serologic tests; serological tests,"immunologic techniques (immunologic tests, immunological techniques, immunological tests, serologic tests, serological tests)",https://lod.nal.usda.gov/nalt/5134,,True,skos:related,
immunomodulators,immunomodulatory capacity,immunomodulators (immunomodulatory capacity),https://lod.nal.usda.gov/nalt/34674,,True,skos:related,
immunostimulation (physiological),immunostimulation (physiology),immunostimulation (physiological) (immunostimulation (physiology)),https://lod.nal.usda.gov/nalt/83308,,True,skos:broader; skos:narrower,
immunosuppression,immune tolerance; immunodeficiency; immunologic deficiency; immunological deficiency,"immunosuppression (immune tolerance, immunodeficiency, immunologic deficiency, immunological deficiency)",https://lod.nal.usda.gov/nalt/46965,,True,skos:broader; skos:narrower,
insect biology,,insect biology,https://lod.nal.usda.gov/nalt/37357,,False,skos:broader; skos:narrower,
macrophage activation,,macrophage activation,https://lod.nal.usda.gov/nalt/46969,,True,skos:broader; skos:narrower,
macrophages,,macrophages,https://lod.nal.usda.gov/nalt/40760,,False,skos:related,
maternal immunity,maternal antibodies; maternally-acquired immunity,"maternal immunity (maternal antibodies, maternally-acquired immunity)",https://lod.nal.usda.gov/nalt/28032,,True,skos:broader; skos:narrower,
metabolomics,metabolic profiling; metabolome analysis; metabonomic study; metabonomics,"metabolomics (metabolic profiling, metabolome analysis, metabonomic study, metabonomics)",https://lod.nal.usda.gov/nalt/17412,,False,skos:related,
natural killer cells,NK cells,natural killer cells (NK cells),https://lod.nal.usda.gov/nalt/48404,,False,skos:related,
neutrophils,polymorphonuclear leukocytes,neutrophils (polymorphonuclear leukocytes),https://lod.nal.usda.gov/nalt/43664,,False,skos:related,
pathogen-associated molecular patterns,pathogen-associated molecular pattern molecules,pathogen-associated molecular patterns (pathogen-associated molecular pattern molecules),https://lod.nal.usda.gov/nalt/296037,,False,skos:related,
phagocytes,phagocytic cells,phagocytes (phagocytic cells),https://lod.nal.usda.gov/nalt/23479,,False,skos:related,
phagocytosis,phagocytic activity,phagocytosis (phagocytic activity),https://lod.nal.usda.gov/nalt/37025,,True,skos:broader; skos:narrower,
proteomics,nutriproteomics,proteomics (nutriproteomics),https://lod.nal.usda.gov/nalt/17414,,False,skos:related,
serology,,serology,https://lod.nal.usda.gov/nalt/92012,,True,skos:related,
skin prick tests,,skin prick tests,https://lod.nal.usda.gov/nalt/311643,,True,skos:related,
T-lymphocytes,T cells; T lymphocytes; T-cells,"T-lymphocytes (T cells, T lymphocytes, T-cells)",https://lod.nal.usda.gov/nalt/23197,,False,skos:related,
agglutination,,agglutination,https://lod.nal.usda.gov/nalt/5130,,True,skos:broader; skos:narrower,
agglutination tests,,agglutination tests,https://lod.nal.usda.gov/nalt/5133,,True,skos:broader; skos:narrower,
agglutinins,,agglutinins,https://lod.nal.usda.gov/nalt/5137,,True,skos:broader; skos:narrower,
allergenicity,,allergenicity,https://lod.nal.usda.gov/nalt/6553,,False,skos:related,
allergens,,allergens,https://lod.nal.usda.gov/nalt/6554,,True,skos:related,
allergoids,formalinized allergoids; formalized allergoids,"allergoids (formalinized allergoids, formalized allergoids)",https://lod.nal.usda.gov/nalt/335656,,True,skos:related,
animal research,,animal research,https://lod.nal.usda.gov/nalt/199785,,False,skos:broader; skos:narrower,
animal-friendly affinity reagents,,animal-friendly affinity reagents,https://lod.nal.usda.gov/nalt/84266496,,True,skos:broader; skos:narrower,
anti-allergic agents,anti-allergic drugs; antiallergics,"anti-allergic agents (anti-allergic drugs, antiallergics)",https://lod.nal.usda.gov/nalt/307569,,False,skos:related,
antibody binding sites,antibody-binding regions; antibody-combining sites; paratopes,"antibody binding sites (antibody-binding regions, antibody-combining sites, paratopes)",https://lod.nal.usda.gov/nalt/261105,,False,skos:related,
antibody detection,antibody screening; antibody testing,"antibody detection (antibody screening, antibody testing)",https://lod.nal.usda.gov/nalt/10224,,True,skos:broader; skos:narrower,
antibody microarrays,,antibody microarrays,https://lod.nal.usda.gov/nalt/205675,,True,skos:broader; skos:narrower,
antigen detection,antigen testing,antigen detection (antigen testing),https://lod.nal.usda.gov/nalt/10338,,True,skos:related,
antigen presentation,,antigen presentation,https://lod.nal.usda.gov/nalt/10340,,True,skos:broader; skos:narrower,
antigen-antibody complex,antigen antibody complex; immune complex; immune complexes,"antigen-antibody complex (antigen antibody complex, immune complex, immune complexes)",https://lod.nal.usda.gov/nalt/10336,,True,skos:broader; skos:narrower,
antigenic variation,antigenic diversity; antigenic drift; antigenic shift; antigenic switching,"antigenic variation (antigenic diversity, antigenic drift, antigenic shift, antigenic switching)",https://lod.nal.usda.gov/nalt/10350,,True,skos:broader; skos:narrower,
antiserum,antisera; hyperimmune serum; immune sera; immune serum,"antiserum (antisera, hyperimmune serum, immune sera, immune serum)",https://lod.nal.usda.gov/nalt/10225,,True,skos:broader; skos:narrower,
antitoxins,,antitoxins,https://lod.nal.usda.gov/nalt/10294,,True,skos:broader; skos:narrower,
arthropod allergies,,arthropod allergies,https://lod.nal.usda.gov/nalt/12537,,False,skos:broader; skos:narrower,
artificial skin,bioprinted skin; laboratory produced skin; reconstituted skin; skin equivalents; skin substitutes; synthetic skin; tissue-engineered skin,"artificial skin (bioprinted skin, laboratory produced skin, reconstituted skin, skin equivalents, skin substitutes, synthetic skin, tissue-engineered skin)",https://lod.nal.usda.gov/nalt/312748,,False,skos:related,
ascites,pulmonary hypertensive syndrome,ascites (pulmonary hypertensive syndrome),https://lod.nal.usda.gov/nalt/733,,True,skos:broader; skos:narrower,
autophagosomes,,autophagosomes,https://lod.nal.usda.gov/nalt/336342,,False,skos:related,
bacterial antibodies,,bacterial antibodies,https://lod.nal.usda.gov/nalt/217759,,True,skos:broader; skos:narrower,
bacterial antigens,,bacterial antigens,https://lod.nal.usda.gov/nalt/10356,,True,skos:broader; skos:narrower,
biochemical compounds,biological compounds,biochemical compounds (biological compounds),https://lod.nal.usda.gov/nalt/7812,,False,skos:broader; skos:narrower,
biochemistry,,biochemistry,https://lod.nal.usda.gov/nalt/17227,,False,skos:related,
blood group antigens,,blood group antigens,https://lod.nal.usda.gov/nalt/10357,,True,skos:broader; skos:narrower,
blood serum,serum,blood serum (serum),https://lod.nal.usda.gov/nalt/18139,,False,skos:related,
broadly neutralizing antibodies,broad spectrum antibodies; cross-neutralizing antibodies,"broadly neutralizing antibodies (broad spectrum antibodies, cross-neutralizing antibodies)",https://lod.nal.usda.gov/nalt/336296,,True,skos:related,
circulating antigens,,circulating antigens,https://lod.nal.usda.gov/nalt/10358,,True,skos:broader; skos:narrower,
coelomocytes,,coelomocytes,https://lod.nal.usda.gov/nalt/322529,,False,skos:related,
colostral immunity,,colostral immunity,https://lod.nal.usda.gov/nalt/28030,,True,skos:broader; skos:narrower,
complement,,complement,https://lod.nal.usda.gov/nalt/28344,,True,skos:broader; skos:narrower,
complement fixation tests,,complement fixation tests,https://lod.nal.usda.gov/nalt/28345,,True,skos:broader; skos:narrower,
coproantigens,,coproantigens,https://lod.nal.usda.gov/nalt/10359,,True,skos:broader; skos:narrower,
cytokines,,cytokines,https://lod.nal.usda.gov/nalt/28015,,True,skos:broader; skos:narrower,
delayed hypersensitivity,Type IV hypersensitivity; delayed type hypersensitivity,"delayed hypersensitivity (Type IV hypersensitivity, delayed type hypersensitivity)",https://lod.nal.usda.gov/nalt/32067,,False,skos:broader; skos:narrower,
disease resistance,disease tolerance,disease resistance (disease tolerance),https://lod.nal.usda.gov/nalt/151,,False,skos:related,
drug hypersensitivity,,drug hypersensitivity,https://lod.nal.usda.gov/nalt/34644,,False,skos:broader; skos:narrower,
endocytosis,pinocytosis,endocytosis (pinocytosis),https://lod.nal.usda.gov/nalt/23424,,False,skos:broader; skos:narrower,
epitope mapping,,epitope mapping,https://lod.nal.usda.gov/nalt/217757,,True,skos:broader; skos:narrower,
excretory-secretory products,excretory secretory products; excretory-secretory proteins,"excretory-secretory products (excretory secretory products, excretory-secretory proteins)",https://lod.nal.usda.gov/nalt/9369,,False,skos:related,
exoantigens,ectoantigens,exoantigens (ectoantigens),https://lod.nal.usda.gov/nalt/10360,,True,skos:broader; skos:narrower,
fluorescent antibody technique,immunofluorescence; immunofluorescent assays,"fluorescent antibody technique (immunofluorescence, immunofluorescent assays)",https://lod.nal.usda.gov/nalt/40705,,True,skos:broader; skos:narrower,
food allergies,food anaphylaxis; food hypersensitivity,"food allergies (food anaphylaxis, food hypersensitivity)",https://lod.nal.usda.gov/nalt/6560,,False,skos:broader; skos:narrower,
fungal antibodies,,fungal antibodies,https://lod.nal.usda.gov/nalt/217760,,True,skos:broader; skos:narrower,
fungal antigens,,fungal antigens,https://lod.nal.usda.gov/nalt/10361,,True,skos:broader; skos:narrower,
genetic engineering,genetic manipulation; genetic modification,"genetic engineering (genetic manipulation, genetic modification)",https://lod.nal.usda.gov/nalt/17343,,False,skos:broader; skos:narrower,
genetics,,genetics,https://lod.nal.usda.gov/nalt/9222,,False,skos:broader; skos:narrower,
graft compatibility,graft incompatibility; graft rejection (plants); rootstock scion compatibility; rootstock scion incompatibility; rootstock-scion compatibility; rootstock-scion incompatibility,"graft compatibility (graft incompatibility, graft rejection (plants), rootstock scion compatibility, rootstock scion incompatibility, rootstock-scion compatibility, rootstock-scion incompatibility)",https://lod.nal.usda.gov/nalt/28321,,False,skos:related,
guaiac,,guaiac,https://lod.nal.usda.gov/nalt/302394,,False,skos:related,
Guillain-Barre Syndrome,GBS (Guillain-Barre Syndrome); Guillain Barre Syndrome,"Guillain-Barre Syndrome (GBS (Guillain-Barre Syndrome), Guillain Barre Syndrome)",https://lod.nal.usda.gov/nalt/137479,,False,skos:broader; skos:narrower,
haptens,,haptens,https://lod.nal.usda.gov/nalt/37635,,True,skos:broader; skos:narrower,
helminth antibodies,,helminth antibodies,https://lod.nal.usda.gov/nalt/217761,,True,skos:broader; skos:narrower,
helminth antigens,,helminth antigens,https://lod.nal.usda.gov/nalt/228086,,True,skos:broader; skos:narrower,
hemolysins,haemolysins; hemalysins; hemolysin proteins,"hemolysins (haemolysins, hemalysins, hemolysin proteins)",https://lod.nal.usda.gov/nalt/45100,,True,skos:broader; skos:narrower,
hybridomas,,hybridomas,https://lod.nal.usda.gov/nalt/23404,,True,skos:broader; skos:narrower,
hypersensitive response,hypersensitive reaction; hypersensitivity (plants); plant hypersensitivity,"hypersensitive response (hypersensitive reaction, hypersensitivity (plants), plant hypersensitivity)",https://lod.nal.usda.gov/nalt/11247,,False,skos:related,
immediate hypersensitivity,Type I hypersensitivity,immediate hypersensitivity (Type I hypersensitivity),https://lod.nal.usda.gov/nalt/8518,,False,skos:broader; skos:narrower,
immune complex diseases,Type III hypersensitivity,immune complex diseases (Type III hypersensitivity),https://lod.nal.usda.gov/nalt/10345,,False,skos:broader; skos:narrower,
immunoassays,immunologic assay; immunological assay,"immunoassays (immunologic assay, immunological assay)",https://lod.nal.usda.gov/nalt/13162,,True,skos:broader; skos:narrower,
immunoblotting,,immunoblotting,https://lod.nal.usda.gov/nalt/46983,,True,skos:broader; skos:narrower,
immunocytochemistry,,immunocytochemistry,https://lod.nal.usda.gov/nalt/46985,,True,skos:broader; skos:narrower,
immunodiffusion tests,,immunodiffusion tests,https://lod.nal.usda.gov/nalt/46993,,True,skos:broader; skos:narrower,
immunodominant epitopes,immunodominant antigens; immunodominant determinants; immunodominant regions; immunodominant sites,"immunodominant epitopes (immunodominant antigens, immunodominant determinants, immunodominant regions, immunodominant sites)",https://lod.nal.usda.gov/nalt/237362,,True,skos:broader; skos:narrower,
immunoglobulin class switching,class-switch recombination; isotype switching; isotypic commutation,"immunoglobulin class switching (class-switch recombination, isotype switching, isotypic commutation)",https://lod.nal.usda.gov/nalt/313767,,True,skos:broader; skos:narrower,
immunoglobulin genes,immunoglobulin structural genes,immunoglobulin genes (immunoglobulin structural genes),https://lod.nal.usda.gov/nalt/42596,,True,skos:broader; skos:narrower,
immunoglobulins,immune globulins,immunoglobulins (immune globulins),https://lod.nal.usda.gov/nalt/18162,,True,skos:broader; skos:narrower,
immunohistochemistry,,immunohistochemistry,https://lod.nal.usda.gov/nalt/46986,,True,skos:broader; skos:narrower,
immunologic deficiency syndromes,,immunologic deficiency syndromes,https://lod.nal.usda.gov/nalt/39752,,False,skos:related,
immunomagnetic separation,,immunomagnetic separation,https://lod.nal.usda.gov/nalt/47004,,True,skos:broader; skos:narrower,
immunophenotyping,,immunophenotyping,https://lod.nal.usda.gov/nalt/329417,,True,skos:broader; skos:narrower,
immunosensors,,immunosensors,https://lod.nal.usda.gov/nalt/217013,,False,skos:related,
immunostimulants,,immunostimulants,https://lod.nal.usda.gov/nalt/47012,,True,skos:related,
immunotherapy,,immunotherapy,https://lod.nal.usda.gov/nalt/10543,,False,skos:related,
interferons,interferon,interferons (interferon),https://lod.nal.usda.gov/nalt/46998,,True,skos:broader; skos:narrower,
keyhole limpet hemocyanin,keyhole limpet haemocyanin; keyhole-limpet hemacyanin,"keyhole limpet hemocyanin (keyhole limpet haemocyanin, keyhole-limpet hemacyanin)",https://lod.nal.usda.gov/nalt/276316,,True,skos:broader; skos:narrower,
lipopolysaccharides,,lipopolysaccharides,https://lod.nal.usda.gov/nalt/50287,,False,skos:related,
lupus erythematosus,,lupus erythematosus,https://lod.nal.usda.gov/nalt/14011,,False,skos:broader; skos:narrower,
lymphocyte antigens,,lymphocyte antigens,https://lod.nal.usda.gov/nalt/10362,,True,skos:broader; skos:narrower,
lymphocyte proliferation,blast transformation; blastogenesis; lymphoblast transformation; lymphocyte activation; lymphocyte stimulation; lymphocyte transformation,"lymphocyte proliferation (blast transformation, blastogenesis, lymphoblast transformation, lymphocyte activation, lymphocyte stimulation, lymphocyte transformation)",https://lod.nal.usda.gov/nalt/23448,,True,skos:broader; skos:narrower,
major histocompatibility complex,MHC (major histocompatibility complex); histocompatibility complex,"major histocompatibility complex (MHC (major histocompatibility complex), histocompatibility complex)",https://lod.nal.usda.gov/nalt/42599,,True,skos:broader; skos:narrower,
mark release recapture,,mark release recapture,https://lod.nal.usda.gov/nalt/306976,,True,skos:broader; skos:narrower,
methodology,creative methods; methods; new methodology; new methods; new techniques; novel methods; techniques,"methodology (creative methods, methods, new methodology, new methods, new techniques, novel methods, techniques)",https://lod.nal.usda.gov/nalt/5079,,False,skos:broader; skos:narrower,
molecular cloning,DNA cloning; cloning (genes); cloning (molecular); gene cloning; map-based cloning; positional cloning,"molecular cloning (DNA cloning, cloning (genes), cloning (molecular), gene cloning, map-based cloning, positional cloning)",https://lod.nal.usda.gov/nalt/26948,,False,skos:related,
monoclonal antibodies,,monoclonal antibodies,https://lod.nal.usda.gov/nalt/10220,,True,skos:broader; skos:narrower,
myasthenia gravis,,myasthenia gravis,https://lod.nal.usda.gov/nalt/301163,,False,skos:broader; skos:narrower,
neoplasm antigens,,neoplasm antigens,https://lod.nal.usda.gov/nalt/10363,,True,skos:broader; skos:narrower,
neutralization tests,neutralisation assays; neutralisation tests; neutralization assays; virus neutralisation; virus neutralisation tests; virus neutralization; virus neutralization tests,"neutralization tests (neutralisation assays, neutralisation tests, neutralization assays, virus neutralisation, virus neutralisation tests, virus neutralization, virus neutralization tests)",https://lod.nal.usda.gov/nalt/47005,,True,skos:broader; skos:narrower,
neutralizing antibodies,neutralising antibodies,neutralizing antibodies (neutralising antibodies),https://lod.nal.usda.gov/nalt/206471,,True,skos:broader; skos:narrower,
nuclear antigens,,nuclear antigens,https://lod.nal.usda.gov/nalt/10364,,True,skos:broader; skos:narrower,
opsonins,,opsonins,https://lod.nal.usda.gov/nalt/10221,,True,skos:broader; skos:narrower,
pemphigus (skin disease),,pemphigus (skin disease),https://lod.nal.usda.gov/nalt/14012,,False,skos:broader; skos:narrower,
peptidoglycans,murein,peptidoglycans (murein),https://lod.nal.usda.gov/nalt/206107,,False,skos:related,
plantibodies,plant-derived antibodies; recombinant plant antibodies,"plantibodies (plant-derived antibodies, recombinant plant antibodies)",https://lod.nal.usda.gov/nalt/217764,,True,skos:broader; skos:narrower,
polyclonal antibodies,,polyclonal antibodies,https://lod.nal.usda.gov/nalt/10222,,True,skos:broader; skos:narrower,
precipitin tests,immunoprecipitation tests,precipitin tests (immunoprecipitation tests),https://lod.nal.usda.gov/nalt/47006,,True,skos:broader; skos:narrower,
protein engineering,genetic engineering of proteins; protein genetic engineering,"protein engineering (genetic engineering of proteins, protein genetic engineering)",https://lod.nal.usda.gov/nalt/7779,,False,skos:related,
protozoan antibodies,,protozoan antibodies,https://lod.nal.usda.gov/nalt/217762,,True,skos:broader; skos:narrower,
protozoan antigens,,protozoan antigens,https://lod.nal.usda.gov/nalt/228083,,True,skos:broader; skos:narrower,
receptors,,receptors,https://lod.nal.usda.gov/nalt/4370,,False,skos:related,
recombinant antibodies,,recombinant antibodies,https://lod.nal.usda.gov/nalt/10223,,True,skos:broader; skos:narrower,
recombinant antigens,,recombinant antigens,https://lod.nal.usda.gov/nalt/10365,,True,skos:broader; skos:narrower,
recombinant DNA,,recombinant DNA,https://lod.nal.usda.gov/nalt/26952,,False,skos:related,
resistance mechanisms,,resistance mechanisms,https://lod.nal.usda.gov/nalt/10180,,False,skos:broader; skos:narrower,
rheumatoid arthritis,rheumatism,rheumatoid arthritis (rheumatism),https://lod.nal.usda.gov/nalt/12460,,False,skos:broader; skos:narrower,
ring tests,,ring tests,https://lod.nal.usda.gov/nalt/47007,,True,skos:broader; skos:narrower,
serodiagnosis,immunodiagnosis; serological diagnosis,"serodiagnosis (immunodiagnosis, serological diagnosis)",https://lod.nal.usda.gov/nalt/34032,,False,skos:related,
serological surveys,serepidemiologic surveys; sero-epidemiology; seroepidemiologic studies; seroepidemiological studies; seroepidemiological surveys; seroepidemiology; serologic studies; serologic surveys; serological studies,"serological surveys (serepidemiologic surveys, sero-epidemiology, seroepidemiologic studies, seroepidemiological studies, seroepidemiological surveys, seroepidemiology, serologic studies, serologic surveys, serological studies)",https://lod.nal.usda.gov/nalt/142425,,False,skos:related,
seroprevalence,antibody prevalence; seronegativity; seropositivity,"seroprevalence (antibody prevalence, seronegativity, seropositivity)",https://lod.nal.usda.gov/nalt/10226,,False,skos:related,
serotypes,serogroups; serovars,"serotypes (serogroups, serovars)",https://lod.nal.usda.gov/nalt/10353,,False,skos:related,
skin tests,corrositex; dermal irritancy tests; skin irritancy tests,"skin tests (corrositex, dermal irritancy tests, skin irritancy tests)",https://lod.nal.usda.gov/nalt/32456,,True,skos:broader; skos:narrower,
somatic antigens,,somatic antigens,https://lod.nal.usda.gov/nalt/10366,,True,skos:broader; skos:narrower,
superantigens,,superantigens,https://lod.nal.usda.gov/nalt/10367,,True,skos:broader; skos:narrower,
surface antigens,cell surface antigens,surface antigens (cell surface antigens),https://lod.nal.usda.gov/nalt/10368,,True,skos:broader; skos:narrower,
surgical transplantation,surgical transplant; transplant surgery,"surgical transplantation (surgical transplant, transplant surgery)",https://lod.nal.usda.gov/nalt/6683,,False,skos:related,
vaccination,inoculation (vaccination),vaccination (inoculation (vaccination)),https://lod.nal.usda.gov/nalt/9239,,False,skos:related,
vaccines,,vaccines,https://lod.nal.usda.gov/nalt/16112,,False,skos:related,
viral antibodies,,viral antibodies,https://lod.nal.usda.gov/nalt/217763,,True,skos:broader; skos:narrower,
viral antigens,,viral antigens,https://lod.nal.usda.gov/nalt/10369,,True,skos:broader; skos:narrower,
adipokines,adipocytokines; adipokine,"adipokines (adipocytokines, adipokine)",https://lod.nal.usda.gov/nalt/132364,,False,skos:related,
anaphylaxis,anaphylactic reactions; anaphylactic shock,"anaphylaxis (anaphylactic reactions, anaphylactic shock)",https://lod.nal.usda.gov/nalt/8516,,False,skos:broader; skos:narrower,
anthrax toxin,Bacillus anthracis calmodulin-dependent adenylate cyclase; Bacillus anthracis endema factor; Bacillus anthracis endema toxin; anthrax edema factor; anthrax lethal factor; anthrax protective antigen,"anthrax toxin (Bacillus anthracis calmodulin-dependent adenylate cyclase, Bacillus anthracis endema factor, Bacillus anthracis endema toxin, anthrax edema factor, anthrax lethal factor, anthrax protective antigen)",https://lod.nal.usda.gov/nalt/237276,,True,skos:broader; skos:narrower,
antidotes,,antidotes,https://lod.nal.usda.gov/nalt/10293,,False,skos:broader; skos:narrower,
antigen-presenting cells,antigen presenting cells,antigen-presenting cells (antigen presenting cells),https://lod.nal.usda.gov/nalt/10342,,False,skos:related,
apoptosis,type 1 programmed cell death,apoptosis (type 1 programmed cell death),https://lod.nal.usda.gov/nalt/11242,,False,skos:related,
arrestins,,arrestins,https://lod.nal.usda.gov/nalt/12336,,False,skos:related,
arthritis,polyarthritis,arthritis (polyarthritis),https://lod.nal.usda.gov/nalt/12458,,False,skos:broader; skos:narrower,
assays,,assays,https://lod.nal.usda.gov/nalt/13160,,False,skos:broader; skos:narrower,
