prefLabel,altLabels,displayName,uri,confidence,in_hierarchy_gold,relations,classification
cerrado soils,,cerrado soils,https://lod.nal.usda.gov/nalt/24086,0.97,True,skos:broader; skos:narrower,INCLUDE
chalk soils,,chalk soils,https://lod.nal.usda.gov/nalt/24304,0.98,True,skos:broader; skos:narrower,INCLUDE
chaparral soils,,chaparral soils,https://lod.nal.usda.gov/nalt/24429,0.88,True,skos:broader; skos:narrower,INCLUDE
charge characteristics,,charge characteristics,https://lod.nal.usda.gov/nalt/24470,0.92,True,skos:broader; skos:narrower,INCLUDE
citrus soils,,citrus soils,https://lod.nal.usda.gov/nalt/26559,0.86,True,skos:broader; skos:narrower,INCLUDE
clay loam soils,,clay loam soils,https://lod.nal.usda.gov/nalt/26741,0.99,True,skos:broader; skos:narrower,INCLUDE
clay soils,clayey soils,clay soils (clayey soils),https://lod.nal.usda.gov/nalt/26755,0.99,True,skos:broader; skos:narrower,INCLUDE
claypan soils,,claypan soils,https://lod.nal.usda.gov/nalt/26756,0.99,True,skos:broader; skos:narrower,INCLUDE
clods,soil clods,clods (soil clods),https://lod.nal.usda.gov/nalt/26938,0.98,True,skos:broader; skos:narrower,INCLUDE
coarse-textured soils,coarse textured soils; coarse-grained soils,"coarse-textured soils (coarse textured soils, coarse-grained soils)",https://lod.nal.usda.gov/nalt/27363,0.99,True,skos:broader; skos:narrower,INCLUDE
coastal plain soils,,coastal plain soils,https://lod.nal.usda.gov/nalt/27368,0.92,True,skos:broader; skos:narrower,INCLUDE
coastal soils,,coastal soils,https://lod.nal.usda.gov/nalt/27365,0.97,True,skos:broader; skos:narrower,INCLUDE
cold soils,,cold soils,https://lod.nal.usda.gov/nalt/26886,0.94,True,skos:broader; skos:narrower,INCLUDE
compacted soils,,compacted soils,https://lod.nal.usda.gov/nalt/28315,0.99,True,skos:broader; skos:narrower,INCLUDE
delta soils,,delta soils,https://lod.nal.usda.gov/nalt/32183,0.93,True,skos:broader; skos:narrower,INCLUDE
desert soils,,desert soils,https://lod.nal.usda.gov/nalt/32536,0.99,True,skos:broader; skos:narrower,INCLUDE
diagnostic horizons,,diagnostic horizons,https://lod.nal.usda.gov/nalt/33019,0.96,True,skos:broader; skos:narrower,INCLUDE
disturbed soils,,disturbed soils,https://lod.nal.usda.gov/nalt/10095,0.98,True,skos:broader; skos:narrower,INCLUDE
dune soils,,dune soils,https://lod.nal.usda.gov/nalt/27366,0.97,True,skos:broader; skos:narrower,INCLUDE
duneland soils,,duneland soils,https://lod.nal.usda.gov/nalt/302131,0.96,True,skos:broader; skos:narrower,INCLUDE
E horizons,E-horizons,E horizons (E-horizons),https://lod.nal.usda.gov/nalt/35059,0.99,True,skos:broader; skos:narrower,INCLUDE
eluviation,,eluviation,https://lod.nal.usda.gov/nalt/36324,0.98,True,skos:related,INCLUDE
eolian soils,aeolian soils,eolian soils (aeolian soils),https://lod.nal.usda.gov/nalt/299127,0.99,True,skos:broader; skos:narrower,INCLUDE
eroded soils,eroded sites,eroded soils (eroded sites),https://lod.nal.usda.gov/nalt/10096,0.97,True,skos:broader; skos:narrower,INCLUDE
erodibility index,soil erodibility index; soil erosion index,"erodibility index (soil erodibility index, soil erosion index)",https://lod.nal.usda.gov/nalt/333650,0.95,True,skos:broader; skos:narrower,INCLUDE
fen soils,fenland soils,fen soils (fenland soils),https://lod.nal.usda.gov/nalt/35690,0.98,True,skos:broader; skos:narrower,INCLUDE
field capacity,,field capacity,https://lod.nal.usda.gov/nalt/40100,0.95,True,skos:related,INCLUDE
fine-textured soils,fine textured soils; fine-grained soils,"fine-textured soils (fine textured soils, fine-grained soils)",https://lod.nal.usda.gov/nalt/40204,0.99,True,skos:broader; skos:narrower,INCLUDE
fish pond soils,,fish pond soils,https://lod.nal.usda.gov/nalt/10097,0.9,True,skos:broader; skos:narrower,INCLUDE
flooded conditions,water logging; waterlogged conditions; waterlogging,"flooded conditions (water logging, waterlogged conditions, waterlogging)",https://lod.nal.usda.gov/nalt/40586,0.92,True,skos:broader; skos:narrower,INCLUDE
fluvial soils,,fluvial soils,https://lod.nal.usda.gov/nalt/40743,0.98,True,skos:broader; skos:narrower,INCLUDE
forest soils,,forest soils,https://lod.nal.usda.gov/nalt/35691,0.97,True,skos:broader; skos:narrower,INCLUDE
fossil soils,,fossil soils,https://lod.nal.usda.gov/nalt/41306,0.93,True,skos:broader; skos:narrower,INCLUDE
fragipans,,fragipans,https://lod.nal.usda.gov/nalt/41385,0.96,True,skos:broader; skos:narrower,INCLUDE
frigid soils,arctic soils,frigid soils (arctic soils),https://lod.nal.usda.gov/nalt/301420,0.98,True,skos:broader; skos:narrower,INCLUDE
gabbro soils,,gabbro soils,https://lod.nal.usda.gov/nalt/301616,0.89,True,skos:broader; skos:narrower,INCLUDE
glacial soils,,glacial soils,https://lod.nal.usda.gov/nalt/42998,0.98,True,skos:broader; skos:narrower,INCLUDE
golf course soils,,golf course soils,https://lod.nal.usda.gov/nalt/10098,0.88,True,skos:broader; skos:narrower,INCLUDE
granite soils,,granite soils,https://lod.nal.usda.gov/nalt/43655,0.89,True,skos:broader; skos:narrower,INCLUDE
grassland soils,,grassland soils,https://lod.nal.usda.gov/nalt/30686,0.98,True,skos:broader; skos:narrower,INCLUDE
gravelly soils,,gravelly soils,https://lod.nal.usda.gov/nalt/43765,0.99,True,skos:broader; skos:narrower,INCLUDE
greenhouse soils,,greenhouse soils,https://lod.nal.usda.gov/nalt/30687,0.9,True,skos:broader; skos:narrower,INCLUDE
gypsiferous soils,,gypsiferous soils,https://lod.nal.usda.gov/nalt/44151,0.99,True,skos:broader; skos:narrower,INCLUDE
hardpans,,hardpans,https://lod.nal.usda.gov/nalt/213766,0.95,True,skos:broader; skos:narrower,INCLUDE
heathland soils,,heathland soils,https://lod.nal.usda.gov/nalt/35692,0.97,True,skos:broader; skos:narrower,INCLUDE
horticultural soils,,horticultural soils,https://lod.nal.usda.gov/nalt/30688,0.96,True,skos:broader; skos:narrower,INCLUDE
hydric soils,,hydric soils,https://lod.nal.usda.gov/nalt/196731,0.99,True,skos:broader; skos:narrower,INCLUDE
hydromorphic soils,,hydromorphic soils,https://lod.nal.usda.gov/nalt/42655,0.98,True,skos:broader; skos:narrower,INCLUDE
illitic soils,,illitic soils,https://lod.nal.usda.gov/nalt/46933,0.97,True,skos:broader; skos:narrower,INCLUDE
irrigated soils,,irrigated soils,https://lod.nal.usda.gov/nalt/30689,0.99,True,skos:broader; skos:narrower,INCLUDE
kaolinitic soils,,kaolinitic soils,https://lod.nal.usda.gov/nalt/48282,0.97,True,skos:broader; skos:narrower,INCLUDE
lacustrine soils,,lacustrine soils,https://lod.nal.usda.gov/nalt/48974,0.9,True,skos:broader; skos:narrower,INCLUDE
laterites,lateritic soils,laterites (lateritic soils),https://lod.nal.usda.gov/nalt/315620,0.98,True,skos:broader; skos:narrower,INCLUDE
lawn soils,,lawn soils,https://lod.nal.usda.gov/nalt/30690,0.93,True,skos:broader; skos:narrower,INCLUDE
layered soils,,layered soils,https://lod.nal.usda.gov/nalt/49395,0.95,True,skos:broader; skos:narrower,INCLUDE
limestone soils,,limestone soils,https://lod.nal.usda.gov/nalt/50174,0.99,True,skos:broader; skos:narrower,INCLUDE
loam soils,loamy soils,loam soils (loamy soils),https://lod.nal.usda.gov/nalt/50479,0.99,True,skos:broader; skos:narrower,INCLUDE
loamy sand soils,,loamy sand soils,https://lod.nal.usda.gov/nalt/105831,0.99,True,skos:broader; skos:narrower,INCLUDE
loess soils,,loess soils,https://lod.nal.usda.gov/nalt/50384,0.99,True,skos:broader; skos:narrower,INCLUDE
macropores,,macropores,https://lod.nal.usda.gov/nalt/51080,0.9,True,skos:broader; skos:narrower,INCLUDE
mangrove soils,,mangrove soils,https://lod.nal.usda.gov/nalt/35693,0.98,True,skos:broader; skos:narrower,INCLUDE
meadow soils,,meadow soils,https://lod.nal.usda.gov/nalt/289944,0.98,True,skos:broader; skos:narrower,INCLUDE
micropores,,micropores,https://lod.nal.usda.gov/nalt/52785,0.9,True,skos:broader; skos:narrower,INCLUDE
mined soils,mined land,mined soils (mined land),https://lod.nal.usda.gov/nalt/10099,0.93,True,skos:broader; skos:narrower,INCLUDE
mineral soils,,mineral soils,https://lod.nal.usda.gov/nalt/24688,0.99,True,skos:broader; skos:narrower,INCLUDE
montmorillonitic soils,,montmorillonitic soils,https://lod.nal.usda.gov/nalt/53085,0.97,True,skos:broader; skos:narrower,INCLUDE
moraine soils,,moraine soils,https://lod.nal.usda.gov/nalt/53434,0.92,True,skos:broader; skos:narrower,INCLUDE
mountain soils,,mountain soils,https://lod.nal.usda.gov/nalt/53550,0.97,True,skos:broader; skos:narrower,INCLUDE
old field soils,,old field soils,https://lod.nal.usda.gov/nalt/10100,0.95,True,skos:broader; skos:narrower,INCLUDE
orchard soils,,orchard soils,https://lod.nal.usda.gov/nalt/30692,0.95,True,skos:broader; skos:narrower,INCLUDE
organic horizons,O horizons; Oa horizons; Oe horizons; Oi horizons,"organic horizons (O horizons, Oa horizons, Oe horizons, Oi horizons)",https://lod.nal.usda.gov/nalt/55521,0.98,True,skos:broader; skos:narrower,INCLUDE
organic soils,,organic soils,https://lod.nal.usda.gov/nalt/24689,0.99,True,skos:broader; skos:narrower,INCLUDE
ornithogenic soils,,ornithogenic soils,https://lod.nal.usda.gov/nalt/234472,0.96,True,skos:broader; skos:narrower,INCLUDE
paddy soils,,paddy soils,https://lod.nal.usda.gov/nalt/10101,0.98,True,skos:broader; skos:narrower,INCLUDE
pampas soils,,pampas soils,https://lod.nal.usda.gov/nalt/35694,0.97,True,skos:broader; skos:narrower,INCLUDE
peat soils,,peat soils,https://lod.nal.usda.gov/nalt/24690,0.99,True,skos:broader; skos:narrower,INCLUDE
piedmont soils,,piedmont soils,https://lod.nal.usda.gov/nalt/58076,0.97,True,skos:broader; skos:narrower,INCLUDE
playa soils,,playa soils,https://lod.nal.usda.gov/nalt/58077,0.95,True,skos:broader; skos:narrower,INCLUDE
pleistocene soils,,pleistocene soils,https://lod.nal.usda.gov/nalt/58797,0.84,True,skos:broader; skos:narrower,INCLUDE
plow pans,plough pans,plow pans (plough pans),https://lod.nal.usda.gov/nalt/58843,0.97,True,skos:broader; skos:narrower,INCLUDE
podzolization,podzolisation,podzolization (podzolisation),https://lod.nal.usda.gov/nalt/304858,0.95,True,skos:broader; skos:narrower,INCLUDE
polluted soils,contaminated soils,polluted soils (contaminated soils),https://lod.nal.usda.gov/nalt/10102,0.94,True,skos:broader; skos:narrower,INCLUDE
poorly drained soils,poorly drained conditions,poorly drained soils (poorly drained conditions),https://lod.nal.usda.gov/nalt/34504,0.88,True,skos:broader; skos:narrower,INCLUDE
porosity,,porosity,https://lod.nal.usda.gov/nalt/58056,0.93,False,skos:related,INCLUDE
prairie soils,,prairie soils,https://lod.nal.usda.gov/nalt/35695,0.97,True,skos:broader; skos:narrower,INCLUDE
quaternary soils,,quaternary soils,https://lod.nal.usda.gov/nalt/60729,0.72,True,skos:broader; skos:narrower,INCLUDE
rangeland soils,,rangeland soils,https://lod.nal.usda.gov/nalt/35696,0.9,True,skos:broader; skos:narrower,INCLUDE
reclaimed soils,polder soils,reclaimed soils (polder soils),https://lod.nal.usda.gov/nalt/10103,0.96,True,skos:broader; skos:narrower,INCLUDE
reservoir soils,,reservoir soils,https://lod.nal.usda.gov/nalt/10104,0.74,True,skos:broader; skos:narrower,INCLUDE
rice soils,,rice soils,https://lod.nal.usda.gov/nalt/30693,0.97,True,skos:broader; skos:narrower,INCLUDE
riparian soils,river bank soils; riverbank soils,"riparian soils (river bank soils, riverbank soils)",https://lod.nal.usda.gov/nalt/127717,0.94,True,skos:broader; skos:narrower,INCLUDE
river terrace soils,,river terrace soils,https://lod.nal.usda.gov/nalt/305595,0.98,True,skos:broader; skos:narrower,INCLUDE
roadside soils,,roadside soils,https://lod.nal.usda.gov/nalt/10105,0.94,True,skos:broader; skos:narrower,INCLUDE
saline sodic soils,,saline sodic soils,https://lod.nal.usda.gov/nalt/24691,0.99,True,skos:broader; skos:narrower,INCLUDE
saline soils,,saline soils,https://lod.nal.usda.gov/nalt/24692,0.99,True,skos:broader; skos:narrower,INCLUDE
salt marsh soils,,salt marsh soils,https://lod.nal.usda.gov/nalt/35697,0.98,True,skos:broader; skos:narrower,INCLUDE
sandstone soils,,sandstone soils,https://lod.nal.usda.gov/nalt/50385,0.9,True,skos:broader; skos:narrower,INCLUDE
sandy clay loam soils,,sandy clay loam soils,https://lod.nal.usda.gov/nalt/105828,0.99,True,skos:broader; skos:narrower,INCLUDE
sandy clay soils,,sandy clay soils,https://lod.nal.usda.gov/nalt/105829,0.99,True,skos:broader; skos:narrower,INCLUDE
sandy loam soils,,sandy loam soils,https://lod.nal.usda.gov/nalt/62359,0.99,True,skos:broader; skos:narrower,INCLUDE
sandy soils,,sandy soils,https://lod.nal.usda.gov/nalt/62360,0.99,True,skos:broader; skos:narrower,INCLUDE
savanna soils,savannah soils,savanna soils (savannah soils),https://lod.nal.usda.gov/nalt/35698,0.96,True,skos:broader; skos:narrower,INCLUDE
scrubland soils,,scrubland soils,https://lod.nal.usda.gov/nalt/35699,0.92,True,skos:broader; skos:narrower,INCLUDE
sedimentary soils,,sedimentary soils,https://lod.nal.usda.gov/nalt/50386,0.88,True,skos:broader; skos:narrower,INCLUDE
semiarid soils,semi-arid soils,semiarid soils (semi-arid soils),https://lod.nal.usda.gov/nalt/26887,0.93,True,skos:broader; skos:narrower,INCLUDE
serpentine soils,,serpentine soils,https://lod.nal.usda.gov/nalt/50387,0.98,True,skos:broader; skos:narrower,INCLUDE
shrink-swell potential,,shrink-swell potential,https://lod.nal.usda.gov/nalt/225160,0.97,True,skos:related,INCLUDE
silt loam soils,,silt loam soils,https://lod.nal.usda.gov/nalt/63100,0.99,True,skos:broader; skos:narrower,INCLUDE
silty clay loam soils,,silty clay loam soils,https://lod.nal.usda.gov/nalt/286875,0.99,True,skos:broader; skos:narrower,INCLUDE
silty clay soils,,silty clay soils,https://lod.nal.usda.gov/nalt/105830,0.99,True,skos:broader; skos:narrower,INCLUDE
silty soils,,silty soils,https://lod.nal.usda.gov/nalt/63101,0.99,True,skos:broader; skos:narrower,INCLUDE
smectitic soils,,smectitic soils,https://lod.nal.usda.gov/nalt/53086,0.98,True,skos:broader; skos:narrower,INCLUDE
sodic soils,,sodic soils,https://lod.nal.usda.gov/nalt/24693,0.98,True,skos:broader; skos:narrower,INCLUDE
soil aggregates,aggregates (soil); macroaggregates (soil),"soil aggregates (aggregates (soil), macroaggregates (soil))",https://lod.nal.usda.gov/nalt/5150,0.99,True,skos:broader; skos:narrower,INCLUDE
soil biology,soil microbiology,soil biology (soil microbiology),https://lod.nal.usda.gov/nalt/17421,0.95,True,skos:broader; skos:narrower,INCLUDE
soil buffering capacity,soil buffer capacity,soil buffering capacity (soil buffer capacity),https://lod.nal.usda.gov/nalt/325462,0.99,True,skos:broader; skos:narrower,INCLUDE
