prefLabel,altLabels,displayName,uri,confidence,in_hierarchy_gold,relations,classification
seed-borne diseases,seed borne diseases; seedborne diseases,"seed-borne diseases (seed borne diseases, seedborne diseases)",https://lod.nal.usda.gov/nalt/58569,,True,skos:broader; skos:narrower,
seedling diseases,,seedling diseases,https://lod.nal.usda.gov/nalt/31688,,True,skos:broader; skos:narrower,
signs and symptoms (plants),symptoms (plants),signs and symptoms (plants) (symptoms (plants)),https://lod.nal.usda.gov/nalt/940,,True,skos:related,
soil-borne diseases,soil borne diseases; soilborne diseases,"soil-borne diseases (soil borne diseases, soilborne diseases)",https://lod.nal.usda.gov/nalt/58570,,True,skos:broader; skos:narrower,
tree diseases,,tree diseases,https://lod.nal.usda.gov/nalt/41132,,True,skos:broader; skos:narrower,
vascular wilt,wilts (plant disease),vascular wilt (wilts (plant disease)),https://lod.nal.usda.gov/nalt/15216,,True,skos:broader; skos:narrower,
viral diseases of plants,plant viroses; viral infections of plants; viroses (plants); viroses of plants; virus diseases of plants; virus infections of plants,"viral diseases of plants (plant viroses, viral infections of plants, viroses (plants), viroses of plants, virus diseases of plants, virus infections of plants)",https://lod.nal.usda.gov/nalt/95877,,True,skos:broader; skos:narrower,
weather fleck,,weather fleck,https://lod.nal.usda.gov/nalt/335198,,True,skos:broader; skos:narrower,
woolliness,,woolliness,https://lod.nal.usda.gov/nalt/58571,,True,skos:broader; skos:narrower,
abiotic stress,abiotic injuries; environmental stress (on organisms),"abiotic stress (abiotic injuries, environmental stress (on organisms))",https://lod.nal.usda.gov/nalt/729,,False,skos:related,
acute oak decline,,acute oak decline,https://lod.nal.usda.gov/nalt/316327,,True,skos:broader; skos:narrower,
almond leaf scorch,almond leaf scorch disease,almond leaf scorch (almond leaf scorch disease),https://lod.nal.usda.gov/nalt/214239,,True,skos:broader; skos:narrower,
Alternaria brown spot,citrus brown spot; citrus brown spot disease,"Alternaria brown spot (citrus brown spot, citrus brown spot disease)",https://lod.nal.usda.gov/nalt/343376,,True,skos:broader; skos:narrower,
anthracnose,,anthracnose,https://lod.nal.usda.gov/nalt/10052,,True,skos:broader; skos:narrower,
apple scab,,apple scab,https://lod.nal.usda.gov/nalt/72098,,True,skos:broader; skos:narrower,
bacterial brown spot,bacterial brown spot disease,bacterial brown spot (bacterial brown spot disease),https://lod.nal.usda.gov/nalt/342641,,True,skos:broader; skos:narrower,
bacterial canker,bacterial canker disease,bacterial canker (bacterial canker disease),https://lod.nal.usda.gov/nalt/250627,,True,skos:broader; skos:narrower,
bacterial infections,animal bacterial diseases; animal bacterial infections; bacterial diseases of animals; bacterial infections of animals; bacterioses; human bacterial diseases,"bacterial infections (animal bacterial diseases, animal bacterial infections, bacterial diseases of animals, bacterial infections of animals, bacterioses, human bacterial diseases)",https://lod.nal.usda.gov/nalt/8545,,False,skos:related,
bacterial leaf streak,bacterial leaf stripe; black chaff,"bacterial leaf streak (bacterial leaf stripe, black chaff)",https://lod.nal.usda.gov/nalt/326052,,True,skos:related,
bacterial ring rot,,bacterial ring rot,https://lod.nal.usda.gov/nalt/222118,,True,skos:broader; skos:narrower,
bacterial soft rot,bacterial soft rot disease,bacterial soft rot (bacterial soft rot disease),https://lod.nal.usda.gov/nalt/325534,,True,skos:related,
bacterial speck,bacterial speck disease,bacterial speck (bacterial speck disease),https://lod.nal.usda.gov/nalt/331424,,True,skos:broader; skos:narrower,
bacterial wetwood,,bacterial wetwood,https://lod.nal.usda.gov/nalt/15135,,True,skos:broader; skos:narrower,
bacterial wilt,bacterial wilt disease; bacterial wilts,"bacterial wilt (bacterial wilt disease, bacterial wilts)",https://lod.nal.usda.gov/nalt/15136,,True,skos:broader; skos:narrower,
beech bark disease,,beech bark disease,https://lod.nal.usda.gov/nalt/300802,,True,skos:broader; skos:narrower,
bitter pit,,bitter pit,https://lod.nal.usda.gov/nalt/11311,,True,skos:broader; skos:narrower,
black point disease,blackpoint; blackpoint disease,"black point disease (blackpoint, blackpoint disease)",https://lod.nal.usda.gov/nalt/198760,,True,skos:broader; skos:narrower,
black Sigatoka,black leaf streak disease,black Sigatoka (black leaf streak disease),https://lod.nal.usda.gov/nalt/17811,,True,skos:broader; skos:narrower,
blackleg of crucifers,blackleg of canola; blackleg of oilseed rape; blackleg of rape,"blackleg of crucifers (blackleg of canola, blackleg of oilseed rape, blackleg of rape)",https://lod.nal.usda.gov/nalt/292365,,True,skos:broader; skos:narrower,
blackleg of potato,potato blackleg disease,blackleg of potato (potato blackleg disease),https://lod.nal.usda.gov/nalt/292378,,True,skos:broader; skos:narrower,
blight,,blight,https://lod.nal.usda.gov/nalt/942,,True,skos:broader; skos:narrower,
blueberry mosaic disease,,blueberry mosaic disease,https://lod.nal.usda.gov/nalt/266497,,True,skos:broader; skos:narrower,
boxwood blight,box blight,boxwood blight (box blight),https://lod.nal.usda.gov/nalt/336998,,True,skos:broader; skos:narrower,
brown-rot fungi,brown rot fungi; brown-rot fungus,"brown-rot fungi (brown rot fungi, brown-rot fungus)",https://lod.nal.usda.gov/nalt/20087,,False,skos:related,
browsing damage,browse damage,browsing damage (browse damage),https://lod.nal.usda.gov/nalt/301007,,True,skos:broader; skos:narrower,
buckeye rot,,buckeye rot,https://lod.nal.usda.gov/nalt/226178,,True,skos:broader; skos:narrower,
bud sport,plant sport,bud sport (plant sport),https://lod.nal.usda.gov/nalt/222403,,False,skos:related,
bull's eye rot,,bull's eye rot,https://lod.nal.usda.gov/nalt/220990,,True,skos:related,
butt rot,root and butt rot,butt rot (root and butt rot),https://lod.nal.usda.gov/nalt/305617,,True,skos:broader; skos:narrower,
butternut canker,butternut canker disease,butternut canker (butternut canker disease),https://lod.nal.usda.gov/nalt/337056,,True,skos:broader; skos:narrower,
Candidatus Liberibacter,Candidatus Liberobacter; Liberibacter; Liberobacter,"Candidatus Liberibacter (Candidatus Liberobacter, Liberibacter, Liberobacter)",https://lod.nal.usda.gov/nalt/21812,,False,skos:related,
cankers (plants),,cankers (plants),https://lod.nal.usda.gov/nalt/943,,True,skos:broader; skos:narrower,
cercosporiosis,,cercosporiosis,https://lod.nal.usda.gov/nalt/340145,,True,skos:broader; skos:narrower,
charcoal rot,charcoal root rot; charcoal rot disease; charcoal stem rot,"charcoal rot (charcoal root rot, charcoal rot disease, charcoal stem rot)",https://lod.nal.usda.gov/nalt/277933,,True,skos:broader; skos:narrower,
chestnut blight,,chestnut blight,https://lod.nal.usda.gov/nalt/75612,,True,skos:broader; skos:narrower,
chlorosis,,chlorosis,https://lod.nal.usda.gov/nalt/944,,True,skos:broader; skos:narrower,
chocolate spot disease,chocolate spot,chocolate spot disease (chocolate spot),https://lod.nal.usda.gov/nalt/216696,,True,skos:broader; skos:narrower,
Cicadulina bipunctata,maize orange leafhopper,Cicadulina bipunctata (maize orange leafhopper),https://lod.nal.usda.gov/nalt/234078,,False,skos:related,
citrus black spot,citrus black spot disease,citrus black spot (citrus black spot disease),https://lod.nal.usda.gov/nalt/288429,,True,skos:broader; skos:narrower,
citrus variegated chlorosis,,citrus variegated chlorosis,https://lod.nal.usda.gov/nalt/15137,,True,skos:broader; skos:narrower,
clubroot,clubroot disease,clubroot (clubroot disease),https://lod.nal.usda.gov/nalt/235607,,True,skos:related,
cobweb disease,,cobweb disease,https://lod.nal.usda.gov/nalt/192970,,True,skos:broader; skos:narrower,
coffee berry disease,,coffee berry disease,https://lod.nal.usda.gov/nalt/263008,,True,skos:broader; skos:narrower,
cold injury,,cold injury,https://lod.nal.usda.gov/nalt/1139,,False,skos:related,
crop damage,,crop damage,https://lod.nal.usda.gov/nalt/30113,,True,skos:broader; skos:narrower,
crown rot,,crown rot,https://lod.nal.usda.gov/nalt/30264,,True,skos:broader; skos:narrower,
damping off,,damping off,https://lod.nal.usda.gov/nalt/31687,,True,skos:broader; skos:narrower,
debarking,bark removal; timber debarking; wood barking; wood debarking,"debarking (bark removal, timber debarking, wood barking, wood debarking)",https://lod.nal.usda.gov/nalt/302009,,False,skos:related,
decay resistance,,decay resistance,https://lod.nal.usda.gov/nalt/150,,False,skos:related,
defoliation,artificial defoliation; simulated defoliation,"defoliation (artificial defoliation, simulated defoliation)",https://lod.nal.usda.gov/nalt/12578,,True,skos:broader; skos:narrower,
dendroecology,,dendroecology,https://lod.nal.usda.gov/nalt/302040,,False,skos:related,
Diaphorina citri,Asian citrus psylla; Asian citrus psyllid,"Diaphorina citri (Asian citrus psylla, Asian citrus psyllid)",https://lod.nal.usda.gov/nalt/12935,,False,skos:related,
dieback,die back; die-back,"dieback (die back, die-back)",https://lod.nal.usda.gov/nalt/945,,True,skos:broader; skos:narrower,
discoloration,discolouration,discoloration (discolouration),https://lod.nal.usda.gov/nalt/28021,,False,skos:related,
Dutch elm disease,,Dutch elm disease,https://lod.nal.usda.gov/nalt/78372,,True,skos:broader; skos:narrower,
ear rot,,ear rot,https://lod.nal.usda.gov/nalt/35078,,True,skos:broader; skos:narrower,
embolism,embolus,embolism (embolus),https://lod.nal.usda.gov/nalt/36798,,True,skos:broader; skos:narrower,
epinasty,,epinasty,https://lod.nal.usda.gov/nalt/946,,True,skos:broader; skos:narrower,
ergot,,ergot,https://lod.nal.usda.gov/nalt/26720,,True,skos:broader; skos:narrower,
false smut,false smut disease,false smut (false smut disease),https://lod.nal.usda.gov/nalt/273869,,True,skos:broader; skos:narrower,
fertilizer injury,fertiliser injury,fertilizer injury (fertiliser injury),https://lod.nal.usda.gov/nalt/39933,,True,skos:broader; skos:narrower,
fig endosepsis,fig endosepsis disease,fig endosepsis (fig endosepsis disease),https://lod.nal.usda.gov/nalt/341214,,True,skos:broader; skos:narrower,
fire blight,,fire blight,https://lod.nal.usda.gov/nalt/80434,,True,skos:broader; skos:narrower,
fire scars,,fire scars,https://lod.nal.usda.gov/nalt/40266,,True,skos:broader; skos:narrower,
foliage plants,,foliage plants,https://lod.nal.usda.gov/nalt/302253,,False,skos:related,
food spoilage,food decay; food degradation; food deterioration; staling (food),"food spoilage (food decay, food degradation, food deterioration, staling (food))",https://lod.nal.usda.gov/nalt/17374,,False,skos:related,
foot rot (plant),plant foot rot,foot rot (plant) (plant foot rot),https://lod.nal.usda.gov/nalt/41082,,True,skos:broader; skos:narrower,
forest damage,forest destruction; forest disturbance,"forest damage (forest destruction, forest disturbance)",https://lod.nal.usda.gov/nalt/41127,,True,skos:broader; skos:narrower,
forest decline,,forest decline,https://lod.nal.usda.gov/nalt/31920,,True,skos:broader; skos:narrower,
forest diseases,,forest diseases,https://lod.nal.usda.gov/nalt/80851,,True,skos:related,
forest insects,,forest insects,https://lod.nal.usda.gov/nalt/41149,,False,skos:related,
forest pests,,forest pests,https://lod.nal.usda.gov/nalt/41137,,False,skos:related,
forest restoration,amelioration of forest sites; forest ecosystem restoration; forest lands restoration; forest landscape restoration; forest rehabilitation,"forest restoration (amelioration of forest sites, forest ecosystem restoration, forest lands restoration, forest landscape restoration, forest rehabilitation)",https://lod.nal.usda.gov/nalt/138193,,False,skos:related,
"Forestry, Wildland Management",,"Forestry, Wildland Management",https://lod.nal.usda.gov/nalt/127300,,False,skos:broader; skos:narrower,
frogeye leaf spot,frog-eye leaf spot,frogeye leaf spot (frog-eye leaf spot),https://lod.nal.usda.gov/nalt/24025,,True,skos:broader; skos:narrower,
fruit crops,,fruit crops,https://lod.nal.usda.gov/nalt/41656,,False,skos:related,
fungal brown spot,rice brown spot,fungal brown spot (rice brown spot),https://lod.nal.usda.gov/nalt/218474,,True,skos:broader; skos:narrower,
fungal wilt,,fungal wilt,https://lod.nal.usda.gov/nalt/41791,,True,skos:broader; skos:narrower,
fungicide use reduction,fungicide reduction; fungicide usage reduction,"fungicide use reduction (fungicide reduction, fungicide usage reduction)",https://lod.nal.usda.gov/nalt/298654,,False,skos:related,
Fusarium head blight,Fusarium head scab,Fusarium head blight (Fusarium head scab),https://lod.nal.usda.gov/nalt/81176,,True,skos:broader; skos:narrower,
galls,oak-apples,galls (oak-apples),https://lod.nal.usda.gov/nalt/947,,True,skos:broader; skos:narrower,
girdling,branch girdling; ring barking; stem girdling; tree girdling; trunk girdling,"girdling (branch girdling, ring barking, stem girdling, tree girdling, trunk girdling)",https://lod.nal.usda.gov/nalt/146609,,True,skos:broader; skos:narrower,
gray mold,gray mold disease; grey mold; grey mold disease,"gray mold (gray mold disease, grey mold, grey mold disease)",https://lod.nal.usda.gov/nalt/228109,,True,skos:broader; skos:narrower,
grey leaf spot disease,,grey leaf spot disease,https://lod.nal.usda.gov/nalt/248052,,True,skos:broader; skos:narrower,
growth retardation,growth inhibition; growth reduction; stunting,"growth retardation (growth inhibition, growth reduction, stunting)",https://lod.nal.usda.gov/nalt/34962,,False,skos:related,
head rot,,head rot,https://lod.nal.usda.gov/nalt/188614,,True,skos:broader; skos:narrower,
heart rot,,heart rot,https://lod.nal.usda.gov/nalt/206431,,True,skos:broader; skos:narrower,
heat injury,,heat injury,https://lod.nal.usda.gov/nalt/1140,,False,skos:related,
hyponasty,,hyponasty,https://lod.nal.usda.gov/nalt/291549,,True,skos:broader; skos:narrower,
hypoxia,anoxia; cell hypoxia; hypoxemia; oxygen deficiency; tissue hypoxia,"hypoxia (anoxia, cell hypoxia, hypoxemia, oxygen deficiency, tissue hypoxia)",https://lod.nal.usda.gov/nalt/924,,True,skos:broader; skos:narrower,
ice damage,,ice damage,https://lod.nal.usda.gov/nalt/46824,,True,skos:broader; skos:narrower,
ink disease,,ink disease,https://lod.nal.usda.gov/nalt/341741,,True,skos:broader; skos:narrower,
internal browning,,internal browning,https://lod.nal.usda.gov/nalt/331445,,True,skos:broader; skos:narrower,
karnal bunt,karnal bunt disease; partial bunt,"karnal bunt (karnal bunt disease, partial bunt)",https://lod.nal.usda.gov/nalt/330897,,True,skos:related,
laurel wilt,,laurel wilt,https://lod.nal.usda.gov/nalt/306766,,True,skos:broader; skos:narrower,
leaf blotch,,leaf blotch,https://lod.nal.usda.gov/nalt/948,,True,skos:broader; skos:narrower,
leaf curling,leaf curl,leaf curling (leaf curl),https://lod.nal.usda.gov/nalt/198220,,True,skos:broader; skos:narrower,
leaf galls,,leaf galls,https://lod.nal.usda.gov/nalt/131694,,True,skos:related,
leaf rolling,leaf roll,leaf rolling (leaf roll),https://lod.nal.usda.gov/nalt/198218,,True,skos:broader; skos:narrower,
leaf rust,brown rust; foliar rust,"leaf rust (brown rust, foliar rust)",https://lod.nal.usda.gov/nalt/189059,,True,skos:broader; skos:narrower,
leaf spot,leaf spotting,leaf spot (leaf spotting),https://lod.nal.usda.gov/nalt/49434,,True,skos:related,
lesions (plant),,lesions (plant),https://lod.nal.usda.gov/nalt/949,,True,skos:broader; skos:narrower,
lodging,,lodging,https://lod.nal.usda.gov/nalt/50508,,True,skos:broader; skos:narrower,
Lophodermium needle cast,,Lophodermium needle cast,https://lod.nal.usda.gov/nalt/339098,,True,skos:broader; skos:narrower,
Macrophomina phaseolina,Macrophomina phaseoli; Rhizoctonia bataticola; Sclerotium bataticola,"Macrophomina phaseolina (Macrophomina phaseoli, Rhizoctonia bataticola, Sclerotium bataticola)",https://lod.nal.usda.gov/nalt/51068,,False,skos:related,
Magnaporthe grisea,Ceratosphaeria grisea; Pyricularia grisea,"Magnaporthe grisea (Ceratosphaeria grisea, Pyricularia grisea)",https://lod.nal.usda.gov/nalt/17905,,False,skos:related,
Magnaporthe oryzae,Pyricularia oryzae,Magnaporthe oryzae (Pyricularia oryzae),https://lod.nal.usda.gov/nalt/200534,,False,skos:related,
mango malformation disease,mango malformation,mango malformation disease (mango malformation),https://lod.nal.usda.gov/nalt/286567,,True,skos:broader; skos:narrower,
mechanical damage,mechanical injuries,mechanical damage (mechanical injuries),https://lod.nal.usda.gov/nalt/1141,,False,skos:related,
mildews,,mildews,https://lod.nal.usda.gov/nalt/34451,,False,skos:related,
molds (fungi),moulds (fungi),molds (fungi) (moulds (fungi)),https://lod.nal.usda.gov/nalt/41816,,False,skos:related,
necrosis,necroses,necrosis (necroses),https://lod.nal.usda.gov/nalt/761,,False,skos:related,
net blotch,,net blotch,https://lod.nal.usda.gov/nalt/266327,,True,skos:broader; skos:narrower,
oleocellosis,citrus oil-spotting; oil-spotting (citrus); on-tree oleocellosis; rind oil spotting,"oleocellosis (citrus oil-spotting, oil-spotting (citrus), on-tree oleocellosis, rind oil spotting)",https://lod.nal.usda.gov/nalt/332093,,True,skos:broader; skos:narrower,
olive knot disease,,olive knot disease,https://lod.nal.usda.gov/nalt/307841,,True,skos:broader; skos:narrower,
Panama disease,Fusarium wilt of banana; Panama disease of banana,"Panama disease (Fusarium wilt of banana, Panama disease of banana)",https://lod.nal.usda.gov/nalt/310250,,True,skos:broader; skos:narrower,
pecan scab,,pecan scab,https://lod.nal.usda.gov/nalt/88268,,True,skos:broader; skos:narrower,
Peronosporales,,Peronosporales,https://lod.nal.usda.gov/nalt/6026,,False,skos:related,
Phoma leaf spot disease,,Phoma leaf spot disease,https://lod.nal.usda.gov/nalt/324042,,True,skos:broader; skos:narrower,
Phoma stem canker disease,,Phoma stem canker disease,https://lod.nal.usda.gov/nalt/324046,,True,skos:broader; skos:narrower,
Phytophthora nicotianae,,Phytophthora nicotianae,https://lod.nal.usda.gov/nalt/58153,,False,skos:related,
phytoplasmal diseases,phytoplasma infection,phytoplasmal diseases (phytoplasma infection),https://lod.nal.usda.gov/nalt/13232,,True,skos:broader; skos:narrower,
Pierce's disease,,Pierce's disease,https://lod.nal.usda.gov/nalt/15138,,True,skos:broader; skos:narrower,
plant pathogenic bacteria,bacterial phytopathogens; phytopathogenic bacteria,"plant pathogenic bacteria (bacterial phytopathogens, phytopathogenic bacteria)",https://lod.nal.usda.gov/nalt/15086,,True,skos:related,
plant pathogenic fungi,fungal phytopathogens; phytopathogenic fungi,"plant pathogenic fungi (fungal phytopathogens, phytopathogenic fungi)",https://lod.nal.usda.gov/nalt/31899,,True,skos:related,
plant stress,,plant stress,https://lod.nal.usda.gov/nalt/766,,True,skos:related,
plant tumors,plant tumours,plant tumors (plant tumours),https://lod.nal.usda.gov/nalt/950,,True,skos:broader; skos:narrower,
plant-water relations,plant water relations; water-plant relations,"plant-water relations (plant water relations, water-plant relations)",https://lod.nal.usda.gov/nalt/34627,,False,skos:related,
pod rot,,pod rot,https://lod.nal.usda.gov/nalt/290721,,True,skos:broader; skos:narrower,
pollution,contaminants in environment; environmental contaminants; environmental contamination; environmental pollution,"pollution (contaminants in environment, environmental contaminants, environmental contamination, environmental pollution)",https://lod.nal.usda.gov/nalt/5845,,False,skos:related,
postharvest injuries,,postharvest injuries,https://lod.nal.usda.gov/nalt/20174,,True,skos:related,
postharvest losses,post-harvest losses,postharvest losses (post-harvest losses),https://lod.nal.usda.gov/nalt/59358,,False,skos:related,
postharvest physiology,,postharvest physiology,https://lod.nal.usda.gov/nalt/58609,,False,skos:related,
postharvest storage,,postharvest storage,https://lod.nal.usda.gov/nalt/323613,,False,skos:related,
postharvest systems,post-harvest systems,postharvest systems (post-harvest systems),https://lod.nal.usda.gov/nalt/59360,,False,skos:related,
postharvest treatment,post-harvest treatment,postharvest treatment (post-harvest treatment),https://lod.nal.usda.gov/nalt/30828,,False,skos:related,
potato blight,potato blight disease,potato blight (potato blight disease),https://lod.nal.usda.gov/nalt/343715,,True,skos:broader; skos:narrower,
powdery mildew,,powdery mildew,https://lod.nal.usda.gov/nalt/41792,,True,skos:broader; skos:narrower,
radiation injury,radiation sickness,radiation injury (radiation sickness),https://lod.nal.usda.gov/nalt/1142,,False,skos:related,
ratoon stunting disease,ratoon stunting,ratoon stunting disease (ratoon stunting),https://lod.nal.usda.gov/nalt/15139,,True,skos:broader; skos:narrower,
regeneration surveys,,regeneration surveys,https://lod.nal.usda.gov/nalt/305525,,False,skos:related,
rhizomania,,rhizomania,https://lod.nal.usda.gov/nalt/208418,,True,skos:broader; skos:narrower,
rice grain yellowing,milled-rice yellowing; rice yellowing; rice yellowing disease; rice yellowing syndrome; yellowed rice disease,"rice grain yellowing (milled-rice yellowing, rice yellowing, rice yellowing disease, rice yellowing syndrome, yellowed rice disease)",https://lod.nal.usda.gov/nalt/341161,,True,skos:broader; skos:narrower,
root rot,,root rot,https://lod.nal.usda.gov/nalt/58631,,True,skos:broader; skos:narrower,
Rosa,Hulthemia; Hulthemosa; roses; tea roses,"Rosa (Hulthemia, Hulthemosa, roses, tea roses)",https://lod.nal.usda.gov/nalt/46060,,False,skos:related,
rust diseases,rust infections,rust diseases (rust infections),https://lod.nal.usda.gov/nalt/41793,,True,skos:broader; skos:narrower,
scorch,,scorch,https://lod.nal.usda.gov/nalt/951,,True,skos:broader; skos:narrower,
seed damage,seed injuries,seed damage (seed injuries),https://lod.nal.usda.gov/nalt/306664,,True,skos:broader; skos:narrower,
seed pathology,,seed pathology,https://lod.nal.usda.gov/nalt/58608,,True,skos:broader; skos:narrower,
seed pests,,seed pests,https://lod.nal.usda.gov/nalt/306694,,True,skos:related,
seed rot,,seed rot,https://lod.nal.usda.gov/nalt/316276,,True,skos:broader; skos:narrower,
seed-borne organisms,,seed-borne organisms,https://lod.nal.usda.gov/nalt/306705,,False,skos:related,
sharka disease,plum pox; plum pox disease,"sharka disease (plum pox, plum pox disease)",https://lod.nal.usda.gov/nalt/337417,,True,skos:broader; skos:narrower,
