prefLabel,altLabels,displayName,uri,confidence,in_hierarchy_gold,relations,classification
foam cells,,foam cells,https://lod.nal.usda.gov/nalt/40759,0.93,False,skos:broader; skos:narrower,EXCLUDE
food allergies,food anaphylaxis; food hypersensitivity,"food allergies (food anaphylaxis, food hypersensitivity)",https://lod.nal.usda.gov/nalt/6560,0.97,False,skos:related,EXCLUDE
gap junctions,,gap junctions,https://lod.nal.usda.gov/nalt/28576,0.97,False,skos:related,EXCLUDE
genetics,,genetics,https://lod.nal.usda.gov/nalt/9222,0.99,False,skos:broader; skos:narrower,EXCLUDE
graft compatibility,graft incompatibility; graft rejection (plants); rootstock scion compatibility; rootstock scion incompatibility; rootstock-scion compatibility; rootstock-scion incompatibility,"graft compatibility (graft incompatibility, graft rejection (plants), rootstock scion compatibility, rootstock scion incompatibility, rootstock-scion compatibility, rootstock-scion incompatibility)",https://lod.nal.usda.gov/nalt/28321,0.96,False,skos:related,EXCLUDE
granulocytes,,granulocytes,https://lod.nal.usda.gov/nalt/16036,0.88,False,skos:broader; skos:narrower,EXCLUDE
granuloma,,granuloma,https://lod.nal.usda.gov/nalt/748,0.9,False,skos:related,EXCLUDE
histiocytes,,histiocytes,https://lod.nal.usda.gov/nalt/45636,0.93,False,skos:broader; skos:narrower,EXCLUDE
immunologic deficiency syndromes,,immunologic deficiency syndromes,https://lod.nal.usda.gov/nalt/39752,0.98,False,skos:related,EXCLUDE
immunosuppressive agents,immunosuppressants,immunosuppressive agents (immunosuppressants),https://lod.nal.usda.gov/nalt/20596,0.95,True,skos:broader; skos:narrower,EXCLUDE
immunotherapy,,immunotherapy,https://lod.nal.usda.gov/nalt/10543,0.93,False,skos:related,EXCLUDE
intercellular adhesion molecule-1,CD54 antigens; ICAM-1 (intercellular adhesion molecule-1),"intercellular adhesion molecule-1 (CD54 antigens, ICAM-1 (intercellular adhesion molecule-1))",https://lod.nal.usda.gov/nalt/293119,0.99,False,skos:related,EXCLUDE
intercellular junctions,cell junctions,intercellular junctions (cell junctions),https://lod.nal.usda.gov/nalt/23362,0.99,False,skos:broader; skos:narrower,EXCLUDE
Kupffer cells,,Kupffer cells,https://lod.nal.usda.gov/nalt/48601,0.88,False,skos:broader; skos:narrower,EXCLUDE
leukocyte count,WBC count; WBC count (white blood cell count); WBC number; WBC number (white blood cell number); differential leucocyte count; differential leukocyte count; leucocyte count; leucocyte number; leukocyte number; white blood cell count; white blood cell number,"leukocyte count (WBC count, WBC count (white blood cell count), WBC number, WBC number (white blood cell number), differential leucocyte count, differential leukocyte count, leucocyte count, leucocyte number, leukocyte number, white blood cell count, white blood cell number)",https://lod.nal.usda.gov/nalt/18079,0.9,False,skos:related,EXCLUDE
leukopenia,leukocytopenia,leukopenia (leukocytopenia),https://lod.nal.usda.gov/nalt/39763,0.98,False,skos:related,EXCLUDE
lymph,,lymph,https://lod.nal.usda.gov/nalt/18343,0.9,False,skos:broader; skos:narrower,EXCLUDE
lymph nodes,lymphnodes,lymph nodes (lymphnodes),https://lod.nal.usda.gov/nalt/50915,0.96,False,skos:broader; skos:narrower,EXCLUDE
lymphatic diseases,lymphadenopathy; lymphatic system diseases; lymphoproliferative disorders,"lymphatic diseases (lymphadenopathy, lymphatic system diseases, lymphoproliferative disorders)",https://lod.nal.usda.gov/nalt/342,0.97,False,skos:related,EXCLUDE
monocytes,,monocytes,https://lod.nal.usda.gov/nalt/49956,0.8,False,skos:broader; skos:narrower,EXCLUDE
mononuclear leukocytes,PBMC (peripheral blood mononuclear cells); peripheral blood mononuclear cells; peripheral blood mononuclear leukocytes,"mononuclear leukocytes (PBMC (peripheral blood mononuclear cells), peripheral blood mononuclear cells, peripheral blood mononuclear leukocytes)",https://lod.nal.usda.gov/nalt/146660,0.86,False,skos:broader; skos:narrower,EXCLUDE
peptidoglycans,murein,peptidoglycans (murein),https://lod.nal.usda.gov/nalt/206107,0.95,False,skos:related,EXCLUDE
receptors,,receptors,https://lod.nal.usda.gov/nalt/4370,0.99,False,skos:related,EXCLUDE
serotypes,serogroups; serovars,"serotypes (serogroups, serovars)",https://lod.nal.usda.gov/nalt/10353,0.98,False,skos:related,EXCLUDE
surgical transplantation,surgical transplant; transplant surgery,"surgical transplantation (surgical transplant, transplant surgery)",https://lod.nal.usda.gov/nalt/6683,0.99,False,skos:related,EXCLUDE
T-cell lymphoma,,T-cell lymphoma,https://lod.nal.usda.gov/nalt/295041,0.97,False,skos:related,EXCLUDE
vaccination,inoculation (vaccination),vaccination (inoculation (vaccination)),https://lod.nal.usda.gov/nalt/9239,0.99,False,skos:related,EXCLUDE
vaccines,,vaccines,https://lod.nal.usda.gov/nalt/16112,0.99,False,skos:related,EXCLUDE
allergenicity,,allergenicity,https://lod.nal.usda.gov/nalt/6553,0.82,False,skos:related,EXCLUDE
animal organs,viscera,animal organs (viscera),https://lod.nal.usda.gov/nalt/8966,0.99,False,skos:broader; skos:narrower,EXCLUDE
animal tissues,,animal tissues,https://lod.nal.usda.gov/nalt/8967,0.99,False,skos:broader; skos:narrower,EXCLUDE
antibiotic resistance genes,resistome,antibiotic resistance genes (resistome),https://lod.nal.usda.gov/nalt/310008,0.96,False,skos:related,EXCLUDE
arrestins,,arrestins,https://lod.nal.usda.gov/nalt/12336,0.94,False,skos:related,EXCLUDE
autoimmune diseases,,autoimmune diseases,https://lod.nal.usda.gov/nalt/13994,0.97,False,skos:related,EXCLUDE
bacteriology,,bacteriology,https://lod.nal.usda.gov/nalt/15096,0.95,False,skos:related,EXCLUDE
biochemical mechanisms,,biochemical mechanisms,https://lod.nal.usda.gov/nalt/17274,0.98,False,skos:broader; skos:narrower,EXCLUDE
blood banks,blood banking,blood banks (blood banking),https://lod.nal.usda.gov/nalt/291434,0.9,False,skos:related,EXCLUDE
blood proteins,blood total proteins; plasma proteins; serum proteins; serum total proteins,"blood proteins (blood total proteins, plasma proteins, serum proteins, serum total proteins)",https://lod.nal.usda.gov/nalt/3963,0.88,False,skos:broader; skos:narrower,EXCLUDE
cancer vaccines,neoplasm vaccines; tumor vaccines; tumour vaccines,"cancer vaccines (neoplasm vaccines, tumor vaccines, tumour vaccines)",https://lod.nal.usda.gov/nalt/316946,0.98,False,skos:related,EXCLUDE
CD4 lymphocyte count,CD4 cell count; CD4-positive cell count,"CD4 lymphocyte count (CD4 cell count, CD4-positive cell count)",https://lod.nal.usda.gov/nalt/323735,0.95,False,skos:related,EXCLUDE
cell lines,,cell lines,https://lod.nal.usda.gov/nalt/23379,0.99,False,skos:broader; skos:narrower,EXCLUDE
cell respiration,cellular respiration; fruit respiration; plant respiration; respiration (cells); respiration (fruits); respiration (plants); respiration (postharvest),"cell respiration (cellular respiration, fruit respiration, plant respiration, respiration (cells), respiration (fruits), respiration (plants), respiration (postharvest))",https://lod.nal.usda.gov/nalt/23423,0.99,False,skos:broader; skos:narrower,EXCLUDE
disease control,disease management; disease suppression; infection control; pathogen suppression,"disease control (disease management, disease suppression, infection control, pathogen suppression)",https://lod.nal.usda.gov/nalt/290,0.97,False,skos:related,EXCLUDE
disease diagnosis,diagnostic value,disease diagnosis (diagnostic value),https://lod.nal.usda.gov/nalt/32788,0.95,False,skos:broader; skos:narrower,EXCLUDE
disease prevalence,,disease prevalence,https://lod.nal.usda.gov/nalt/34041,0.99,False,skos:related,EXCLUDE
disease surveillance,disease monitoring,disease surveillance (disease monitoring),https://lod.nal.usda.gov/nalt/17543,0.98,False,skos:related,EXCLUDE
disease susceptibility,diathesis; susceptible to disease; susceptible to illness; susceptible to infection,"disease susceptibility (diathesis, susceptible to disease, susceptible to illness, susceptible to infection)",https://lod.nal.usda.gov/nalt/78062,0.97,False,skos:related,EXCLUDE
DNA microarrays,DNA chips; DNA microarray technology; cDNA arrays; cDNA microarrays; gene chips; oligonucleotide arrays; oligonucleotide microarrays,"DNA microarrays (DNA chips, DNA microarray technology, cDNA arrays, cDNA microarrays, gene chips, oligonucleotide arrays, oligonucleotide microarrays)",https://lod.nal.usda.gov/nalt/229478,0.96,False,skos:related,EXCLUDE
elicitors,,elicitors,https://lod.nal.usda.gov/nalt/210530,0.93,False,skos:related,EXCLUDE
endocrine glands,,endocrine glands,https://lod.nal.usda.gov/nalt/4351,0.99,False,skos:broader; skos:narrower,EXCLUDE
epidemiological studies,epidemiologic studies; epidemiologic survey; epidemiological surveys,"epidemiological studies (epidemiologic studies, epidemiologic survey, epidemiological surveys)",https://lod.nal.usda.gov/nalt/37565,0.99,False,skos:broader; skos:narrower,EXCLUDE
epidemiology,epizootiology,epidemiology (epizootiology),https://lod.nal.usda.gov/nalt/149,0.99,False,skos:broader; skos:narrower,EXCLUDE
fish allergies,fish hypersensitivity,fish allergies (fish hypersensitivity),https://lod.nal.usda.gov/nalt/296877,0.97,False,skos:related,EXCLUDE
gene-for-gene relationship,,gene-for-gene relationship,https://lod.nal.usda.gov/nalt/34051,0.99,False,skos:related,EXCLUDE
genes,cistron,genes (cistron),https://lod.nal.usda.gov/nalt/6539,0.98,False,skos:broader; skos:narrower,EXCLUDE
genetic variation,genetic differentiation; genetic divergence; genetic diversity; genetic variability; genotypic diversity,"genetic variation (genetic differentiation, genetic divergence, genetic diversity, genetic variability, genotypic diversity)",https://lod.nal.usda.gov/nalt/10351,0.98,False,skos:broader; skos:narrower,EXCLUDE
globulins,,globulins,https://lod.nal.usda.gov/nalt/42271,0.97,False,skos:broader; skos:narrower,EXCLUDE
guaiac,,guaiac,https://lod.nal.usda.gov/nalt/302394,0.99,False,skos:related,EXCLUDE
hemocyanin,haemocyanin,hemocyanin (haemocyanin),https://lod.nal.usda.gov/nalt/247658,0.95,False,skos:broader; skos:narrower,EXCLUDE
hemolymph,haemolymph,hemolymph (haemolymph),https://lod.nal.usda.gov/nalt/26359,0.96,False,skos:related,EXCLUDE
hemolysins,haemolysins; hemalysins; hemolysin proteins,"hemolysins (haemolysins, hemalysins, hemolysin proteins)",https://lod.nal.usda.gov/nalt/45100,0.97,True,skos:broader; skos:narrower,EXCLUDE
lipid transfer proteins,glycolipid exchange proteins; glycolipid transfer proteins; lipid exchange proteins; phospholipid transfer proteins,"lipid transfer proteins (glycolipid exchange proteins, glycolipid transfer proteins, lipid exchange proteins, phospholipid transfer proteins)",https://lod.nal.usda.gov/nalt/281496,0.83,False,skos:related,EXCLUDE
lipids,fats,lipids (fats),https://lod.nal.usda.gov/nalt/3990,0.99,False,skos:broader; skos:narrower,EXCLUDE
lipopolysaccharide receptors,CD14 antigens; lipoglycan receptors,"lipopolysaccharide receptors (CD14 antigens, lipoglycan receptors)",https://lod.nal.usda.gov/nalt/317540,0.98,False,skos:related,EXCLUDE
lymphocyte count,lymphocyte number; lymphocyte numbers; total lymphocyte count,"lymphocyte count (lymphocyte number, lymphocyte numbers, total lymphocyte count)",https://lod.nal.usda.gov/nalt/23192,0.92,False,skos:related,EXCLUDE
mark release recapture,,mark release recapture,https://lod.nal.usda.gov/nalt/306976,0.99,True,skos:broader; skos:narrower,EXCLUDE
Megathura crenulata,giant keyhole limpet,Megathura crenulata (giant keyhole limpet),https://lod.nal.usda.gov/nalt/276313,0.97,False,skos:related,EXCLUDE
membrane glycoproteins,,membrane glycoproteins,https://lod.nal.usda.gov/nalt/1601,0.88,False,skos:related,EXCLUDE
methodology,creative methods; methods; new methodology; new methods; new techniques; novel methods; techniques,"methodology (creative methods, methods, new methodology, new methods, new techniques, novel methods, techniques)",https://lod.nal.usda.gov/nalt/5079,0.99,False,skos:broader; skos:narrower,EXCLUDE
molluscs,mollusks,molluscs (mollusks),https://lod.nal.usda.gov/nalt/639,0.98,False,skos:related,EXCLUDE
myasthenia gravis,,myasthenia gravis,https://lod.nal.usda.gov/nalt/301163,0.96,False,skos:related,EXCLUDE
nanoparticles,Janus nanoparticles; Janus particles; nano-scale particles; nano-sized particles; nanoscale particles,"nanoparticles (Janus nanoparticles, Janus particles, nano-scale particles, nano-sized particles, nanoscale particles)",https://lod.nal.usda.gov/nalt/137895,0.94,False,skos:related,EXCLUDE
nanotechnology,nanoengineering; nanofabrication technique; nanoscale engineering; nanoscale science; nanoscale technology; nanoscience,"nanotechnology (nanoengineering, nanofabrication technique, nanoscale engineering, nanoscale science, nanoscale technology, nanoscience)",https://lod.nal.usda.gov/nalt/54320,0.98,False,skos:related,EXCLUDE
nasopharynx,nasopharynges; rhinopharynx,"nasopharynx (nasopharynges, rhinopharynx)",https://lod.nal.usda.gov/nalt/54355,0.99,False,skos:related,EXCLUDE
neoplasms,cancer (disease); cancers; neoplasia; tumors; tumours,"neoplasms (cancer (disease), cancers, neoplasia, tumors, tumours)",https://lod.nal.usda.gov/nalt/702,0.99,False,skos:related,EXCLUDE
nuclear proteins,,nuclear proteins,https://lod.nal.usda.gov/nalt/196599,0.95,False,skos:broader; skos:narrower,EXCLUDE
oropharynx,,oropharynx,https://lod.nal.usda.gov/nalt/234524,0.99,False,skos:related,EXCLUDE
palate,hard palate; roof of the mouth; soft palate,"palate (hard palate, roof of the mouth, soft palate)",https://lod.nal.usda.gov/nalt/26789,0.98,False,skos:related,EXCLUDE
pharyngitis,sore throat,pharyngitis (sore throat),https://lod.nal.usda.gov/nalt/229296,0.97,False,skos:related,EXCLUDE
pharynx,pharynges,pharynx (pharynges),https://lod.nal.usda.gov/nalt/33561,0.93,False,skos:related,EXCLUDE
plant disease resistance,,plant disease resistance,https://lod.nal.usda.gov/nalt/142532,0.99,False,skos:broader; skos:narrower,EXCLUDE
plant-incorporated protectants,PIPs (plant incorporated protectants); plant incorporated protectants,"plant-incorporated protectants (PIPs (plant incorporated protectants), plant incorporated protectants)",https://lod.nal.usda.gov/nalt/68395,0.98,False,skos:related,EXCLUDE
polysaccharides,glycans,polysaccharides (glycans),https://lod.nal.usda.gov/nalt/6365,0.92,False,skos:broader; skos:narrower,EXCLUDE
prevalence,point prevalence; prevalence ratio,"prevalence (point prevalence, prevalence ratio)",https://lod.nal.usda.gov/nalt/34043,0.99,False,skos:related,EXCLUDE
proliferating cell nuclear antigen,PCNA (proliferating cell nuclear antigen),proliferating cell nuclear antigen (PCNA (proliferating cell nuclear antigen)),https://lod.nal.usda.gov/nalt/23384,0.97,True,skos:broader; skos:narrower,EXCLUDE
protein microarrays,protein array analysis; protein array assay; protein arrays; protein biochips; protein chips; protein microarray analysis; protein microchips; protein profiling arrays; protein profiling chips,"protein microarrays (protein array analysis, protein array assay, protein arrays, protein biochips, protein chips, protein microarray analysis, protein microchips, protein profiling arrays, protein profiling chips)",https://lod.nal.usda.gov/nalt/323575,0.96,False,skos:broader; skos:narrower,EXCLUDE
ring tests,,ring tests,https://lod.nal.usda.gov/nalt/47007,0.9,True,skos:broader; skos:narrower,EXCLUDE
sweetbreads,,sweetbreads,https://lod.nal.usda.gov/nalt/56065,0.94,False,skos:related,EXCLUDE
trypanotolerance,,trypanotolerance,https://lod.nal.usda.gov/nalt/34050,0.96,False,skos:broader; skos:narrower,EXCLUDE
varietal resistance,varietal susceptibility,varietal resistance (varietal susceptibility),https://lod.nal.usda.gov/nalt/42647,0.98,False,skos:related,EXCLUDE
viruses,,viruses,https://lod.nal.usda.gov/nalt/1138,0.99,False,skos:related,EXCLUDE
acute dermal exposure,,acute dermal exposure,https://lod.nal.usda.gov/nalt/136634,0.98,False,skos:related,EXCLUDE
acute dermal toxicity,,acute dermal toxicity,https://lod.nal.usda.gov/nalt/68509,0.98,False,skos:related,EXCLUDE
adenylate cyclase,"3',5'-cyclic AMP synthetase; ATP diphosphate-lyase (cyclizing); EC 4.6.1.1; adenyl cyclase; adenylyl cyclase; adenylylcyclase","adenylate cyclase (3',5'-cyclic AMP synthetase, ATP diphosphate-lyase (cyclizing), EC 4.6.1.1, adenyl cyclase, adenylyl cyclase, adenylylcyclase)",https://lod.nal.usda.gov/nalt/4180,0.99,False,skos:related,EXCLUDE
animal tests,,animal tests,https://lod.nal.usda.gov/nalt/68527,0.97,False,skos:broader; skos:narrower,EXCLUDE
antidotes,,antidotes,https://lod.nal.usda.gov/nalt/10293,0.97,False,skos:broader; skos:narrower,EXCLUDE
assays,,assays,https://lod.nal.usda.gov/nalt/13160,0.93,False,skos:broader; skos:narrower,EXCLUDE
bacterial outer membranes,,bacterial outer membranes,https://lod.nal.usda.gov/nalt/336289,0.98,False,skos:related,EXCLUDE
bacterial toxins,,bacterial toxins,https://lod.nal.usda.gov/nalt/15201,0.93,False,skos:broader; skos:narrower,EXCLUDE
biocathodes,microbial biocathodes; microbial cathodes,"biocathodes (microbial biocathodes, microbial cathodes)",https://lod.nal.usda.gov/nalt/293071,0.96,False,skos:related,EXCLUDE
blood,,blood,https://lod.nal.usda.gov/nalt/18059,0.95,False,skos:related,EXCLUDE
bodily secretions and exudates,,bodily secretions and exudates,https://lod.nal.usda.gov/nalt/48,0.95,False,skos:broader; skos:narrower,EXCLUDE
CCR1 receptor,C-C CKR1 receptor; C-C chemokine receptor type 1; CD191 antigen; LD78 cytokine receptor; RANTES receptor; chemokine (C-C motif) receptor 1; macrophage inflammatory protein 1alpha receptor,"CCR1 receptor (C-C CKR1 receptor, C-C chemokine receptor type 1, CD191 antigen, LD78 cytokine receptor, RANTES receptor, chemokine (C-C motif) receptor 1, macrophage inflammatory protein 1alpha receptor)",https://lod.nal.usda.gov/nalt/243409,0.99,False,skos:related,EXCLUDE
CCR3 receptor,C-C chemokine receptor type 3; CC chemokine receptor 3; CC-CKR3 receptor; CD193 antigen; chemokine (C-C motif) receptor 3; cysteine-cysteine chemokine receptor-3,"CCR3 receptor (C-C chemokine receptor type 3, CC chemokine receptor 3, CC-CKR3 receptor, CD193 antigen, chemokine (C-C motif) receptor 3, cysteine-cysteine chemokine receptor-3)",https://lod.nal.usda.gov/nalt/243435,0.99,False,skos:related,EXCLUDE
CCR5 receptor,C-C chemokine receptor type 5; CC chemokine receptor 5; CC-CKR5 receptor; CD195 antigen; CKR5 receptor; chemokine (C-C motif) receptor 5,"CCR5 receptor (C-C chemokine receptor type 5, CC chemokine receptor 5, CC-CKR5 receptor, CD195 antigen, CKR5 receptor, chemokine (C-C motif) receptor 5)",https://lod.nal.usda.gov/nalt/243453,0.99,False,skos:related,EXCLUDE
cell membranes,cytoplasmic membranes,cell membranes (cytoplasmic membranes),https://lod.nal.usda.gov/nalt/9529,0.96,False,skos:related,EXCLUDE
chronic dermal exposure,,chronic dermal exposure,https://lod.nal.usda.gov/nalt/136637,0.97,False,skos:related,EXCLUDE
cow colostrum,bovine colostrum,cow colostrum (bovine colostrum),https://lod.nal.usda.gov/nalt/18937,0.96,False,skos:broader; skos:narrower,EXCLUDE
dermal exposure,skin exposure,dermal exposure (skin exposure),https://lod.nal.usda.gov/nalt/740,0.95,False,skos:related,EXCLUDE
dermal toxicity,skin toxicity,dermal toxicity (skin toxicity),https://lod.nal.usda.gov/nalt/77695,0.97,False,skos:related,EXCLUDE
diabetes mellitus,,diabetes mellitus,https://lod.nal.usda.gov/nalt/6735,0.99,False,skos:related,EXCLUDE
edema,oedema,edema (oedema),https://lod.nal.usda.gov/nalt/920,0.98,False,skos:related,EXCLUDE
electronic chips,electronic chip; electronic-chip; electronic-chips,"electronic chips (electronic chip, electronic-chip, electronic-chips)",https://lod.nal.usda.gov/nalt/229479,0.99,False,skos:related,EXCLUDE
electronic nose,artificial nose; e-nose; optoelectronic nose,"electronic nose (artificial nose, e-nose, optoelectronic nose)",https://lod.nal.usda.gov/nalt/36227,0.96,False,skos:related,EXCLUDE
electronic tongue,artificial tongue; magnetic tongue; voltammetric tongue,"electronic tongue (artificial tongue, magnetic tongue, voltammetric tongue)",https://lod.nal.usda.gov/nalt/198343,0.96,False,skos:related,EXCLUDE
food intolerance,,food intolerance,https://lod.nal.usda.gov/nalt/33400,0.97,False,skos:related,EXCLUDE
food safety,food control; food protection; food safety control,"food safety (food control, food protection, food safety control)",https://lod.nal.usda.gov/nalt/10482,0.98,False,skos:related,EXCLUDE
food science,,food science,https://lod.nal.usda.gov/nalt/40829,0.99,False,skos:broader; skos:narrower,EXCLUDE
food toxins,,food toxins,https://lod.nal.usda.gov/nalt/332261,0.98,False,skos:related,EXCLUDE
fructose 5-dehydrogenase,D-fructose:acceptor 5-oxidoreductase; EC 1.1.99.11,"fructose 5-dehydrogenase (D-fructose:acceptor 5-oxidoreductase, EC 1.1.99.11)",https://lod.nal.usda.gov/nalt/303743,0.9,False,skos:related,EXCLUDE
hematology,haematology,hematology (haematology),https://lod.nal.usda.gov/nalt/17474,0.96,False,skos:related,EXCLUDE
Hepatitis B virus,HBV (Hepatitis B virus),Hepatitis B virus (HBV (Hepatitis B virus)),https://lod.nal.usda.gov/nalt/45135,0.95,False,skos:related,EXCLUDE
Hepatitis C virus,HCV (Hepatitis C virus),Hepatitis C virus (HCV (Hepatitis C virus)),https://lod.nal.usda.gov/nalt/45122,0.95,False,skos:related,EXCLUDE
Hepatovirus A,HAV (Hepatitis A virus); HHAV (Human hepatitis A virus); Hepatitis A virus; Human hepatitis A virus; SHAV (Simian hepatitis A virus); Simian hepatitis A virus,"Hepatovirus A (HAV (Hepatitis A virus), HHAV (Human hepatitis A virus), Hepatitis A virus, Human hepatitis A virus, SHAV (Simian hepatitis A virus), Simian hepatitis A virus)",https://lod.nal.usda.gov/nalt/40960,0.99,False,skos:related,EXCLUDE
histochemistry,histoenzymology,histochemistry (histoenzymology),https://lod.nal.usda.gov/nalt/45640,0.98,False,skos:broader; skos:narrower,EXCLUDE
hormones,animal hormones,hormones (animal hormones),https://lod.nal.usda.gov/nalt/517,0.98,False,skos:broader; skos:narrower,EXCLUDE
immune complex diseases,Type III hypersensitivity,immune complex diseases (Type III hypersensitivity),https://lod.nal.usda.gov/nalt/10345,0.95,False,skos:related,EXCLUDE
islets of Langerhans,alpha cells (pancreatic); beta cells (pancreatic); delta cells (pancreatic); islet cells; pancreas islets; pancreatic B cells; pancreatic D cells; pancreatic alpha cells; pancreatic beta cells; pancreatic delta cells; pancreatic islets; pancreatic polypeptide cells,"islets of Langerhans (alpha cells (pancreatic), beta cells (pancreatic), delta cells (pancreatic), islet cells, pancreas islets, pancreatic B cells, pancreatic D cells, pancreatic alpha cells, pancreatic beta cells, pancreatic delta cells, pancreatic islets, pancreatic polypeptide cells)",https://lod.nal.usda.gov/nalt/6863,0.96,False,skos:related,EXCLUDE
kallikreins,,kallikreins,https://lod.nal.usda.gov/nalt/35497,0.92,False,skos:broader; skos:narrower,EXCLUDE
lectins,,lectins,https://lod.nal.usda.gov/nalt/5140,0.9,False,skos:related,EXCLUDE
